opeid,stateabv,state,county,city,name,address,zipcode,zipext,proglength,schooltype,year1,num1,denom1,drate1,prate1,ethniccode,congdis,region,averageorgreaterthan30,year2,num2,denom2,drate2,prate2,year3,num3,denom3,drate3,prate3,lat,lng,population,density,military,agemedian,male,female,married,familysize,incomehouseholdmedian,incomehouseholdsixfigure,homeownership,homevalue,rentmedian,educationcollegeorabove,laborforceparticipation,unemploymentrate,racewhite,raceblack,raceasian,racenative,racepacific,raceother,racemultiple
3191,OR,Oregon,Multnomah,Portland,CONCORDIA UNIVERSITY                                             ,2811 NORTHEAST HOLMAN STREET                      ,97211,6099,8,2,2016,341,5275,6.4,A,5,3,10,0,2015,267.0,4596.0,5.8,A,2014,128.0,2197.0,5.8,A,45.5371,-122.65,2052796.0,1874.0,False,36.8,49.5,50.5,41.3,3.03,61532.0,28.8,53.4,352295.0,1563.0,48.2,69.8,6.6,77.4,5.7,7.8,0.8,0.6,2.3,5.5
3193,OR,Oregon,Union,La Grande,EASTERN OREGON UNIVERSITY                                        ,ONE UNIVERSITY BOULEVARD                          ,97850,2899,8,1,2016,89,1026,8.6,A,5,2,10,0,2015,120.0,1265.0,9.4,A,2014,140.0,1388.0,10.0,A,45.3242,-118.0865,15013.0,1117.0,False,34.3,47.3,52.7,42.2,2.96,40750.0,15.9,51.1,150687.0,771.0,26.7,62.0,7.9,89.3,1.4,1.4,1.3,1.9,1.0,3.7
3194,OR,Oregon,Yamhill,Newberg,GEORGE FOX UNIVERSITY                                            ,414 NORTH MERIDIAN STREET                         ,97132,2697,8,2,2016,24,1014,2.3,P,5,1,10,0,2015,24.0,935.0,2.5,P,2014,16.0,930.0,1.7,P,45.3075,-122.9601,28886.0,1542.0,False,33.7,48.2,51.8,47.0,3.09,56910.0,20.0,61.8,245460.0,1483.0,28.1,64.4,6.0,87.7,0.2,1.9,1.2,0.2,5.2,3.6
3196,OR,Oregon,Lane,Eugene,LANE COMMUNITY COLLEGE                                           ,4000 EAST 30TH AVENUE                             ,97405,640,5,1,2016,647,3354,19.2,A,5,4,10,0,2015,880.0,3974.0,22.1,A,2014,1200.0,5058.0,23.7,A,44.0563,-123.1173,267568.0,1476.0,False,34.1,49.3,50.7,39.7,2.92,47489.0,19.7,48.3,255946.0,1279.0,41.0,62.0,7.4,84.0,1.9,4.3,1.0,0.3,3.0,5.4
3197,OR,Oregon,Multnomah,Portland,LEWIS & CLARK COLLEGE                                            ,0615 SW PALATINE HILL ROAD                        ,97219,7899,8,2,2016,9,774,1.1,P,5,5,10,0,2015,17.0,796.0,2.1,P,2014,13.0,794.0,1.6,P,45.5371,-122.65,2052796.0,1874.0,False,36.8,49.5,50.5,41.3,3.03,61532.0,28.8,53.4,352295.0,1563.0,48.2,69.8,6.6,77.4,5.7,7.8,0.8,0.6,2.3,5.5
3198,OR,Oregon,Yamhill,Mcminnville,LINFIELD COLLEGE                                                 ,900 SOUTHEAST BAKER STREET                        ,97128,6894,8,2,2016,19,744,2.5,A,5,1,10,0,2015,20.0,815.0,2.4,A,2014,17.0,863.0,1.9,A,45.19704,-123.25456000000001,38160.0,130.6,False,37.1,49.8,50.2,49.5,3.22,53815.0,23.7,63.9,247248.0,935.0,26.3,58.6,5.7,88.0,1.2,1.4,0.8,0.4,4.7,3.5
3204,OR,Oregon,Multnomah,Gresham,MOUNT HOOD COMMUNITY COLLEGE                                     ,26000 SE STARK STREET                             ,97030,3300,5,1,2016,440,2298,19.1,A,5,3,10,0,2015,689.0,2904.0,23.7,A,2014,757.0,3211.0,23.5,A,45.5023,-122.4413,111053.0,1836.0,False,35.7,50.0,50.0,45.3,3.32,50675.0,19.5,53.2,242485.0,1384.0,21.0,65.3,8.0,77.5,5.5,4.0,1.4,0.7,5.1,5.7
3206,OR,Oregon,Multnomah,Portland,MULTNOMAH UNIVERSITY                                             ,8435 N.E. GLISAN STREET                           ,97220,5814,8,2,2016,9,239,3.7,A,5,3,10,0,2015,14.0,257.0,5.4,A,2014,10.0,279.0,3.5,A,45.5371,-122.65,2052796.0,1874.0,False,36.8,49.5,50.5,41.3,3.03,61532.0,28.8,53.4,352295.0,1563.0,48.2,69.8,6.6,77.4,5.7,7.8,0.8,0.6,2.3,5.5
3207,OR,Oregon,Multnomah,Portland,PACIFIC NORTHWEST COLLEGE OF ART                                 ,511 NW BROADWAY                                   ,97209,3404,8,2,2016,11,192,5.7,A,5,1,10,0,2015,12.0,173.0,6.9,A,2014,14.0,245.0,5.7,A,45.5371,-122.65,2052796.0,1874.0,False,36.8,49.5,50.5,41.3,3.03,61532.0,28.8,53.4,352295.0,1563.0,48.2,69.8,6.6,77.4,5.7,7.8,0.8,0.6,2.3,5.5
3208,OR,Oregon,Lane,Eugene,NORTHWEST CHRISTIAN UNIVERSITY                                   ,828 EAST 11TH AVENUE                              ,97401,3727,8,2,2016,14,242,5.7,A,5,4,10,0,2015,14.0,269.0,5.2,A,2014,10.0,255.0,3.9,A,44.0563,-123.1173,267568.0,1476.0,False,34.1,49.3,50.7,39.7,2.92,47489.0,19.7,48.3,255946.0,1279.0,41.0,62.0,7.4,84.0,1.9,4.3,1.0,0.3,3.0,5.4
3209,OR,Oregon,Polk,Monmouth,WESTERN OREGON UNIVERSITY                                        ,345 MONMOUTH AVENUE NORTH                         ,97361,1394,8,1,2016,126,1575,8.0,A,5,5,10,0,2015,116.0,1652.0,7.0,A,2014,111.0,1661.0,6.6,A,44.8505,-123.2283,19699.0,1839.0,False,23.6,50.3,49.7,33.9,3.4,36748.0,9.2,45.3,206773.0,1132.0,35.8,58.7,6.2,81.3,3.9,3.7,1.2,0.4,3.6,5.9
3210,OR,Oregon,Benton,Corvallis,OREGON STATE UNIVERSITY                                          ,1500 S.W. JEFFERSON                               ,97331,8507,8,1,2016,231,5810,3.9,P,5,5,10,0,2015,234.0,5949.0,3.9,P,2014,217.0,5582.0,3.8,P,44.5696,-123.2781,66441.0,1571.0,False,27.0,50.6,49.4,35.6,2.78,46285.0,21.5,42.7,292957.0,1143.0,60.1,59.3,7.2,83.7,1.1,9.3,0.5,0.3,1.1,4.0
3211,OR,Oregon,Klamath,Klamath Falls,OREGON INSTITUTE OF TECHNOLOGY                                   ,3201 CAMPUS DRIVE                                 ,97601,8801,8,1,2016,28,902,3.1,A,5,2,10,0,2015,51.0,921.0,5.5,A,2014,34.0,922.0,3.6,A,42.2191,-121.7754,42463.0,411.0,False,34.9,50.6,49.4,43.5,2.96,38847.0,11.8,43.9,147086.0,865.0,21.0,60.9,11.5,85.4,1.9,1.0,2.7,0.2,3.1,5.7
3212,OR,Oregon,Washington,Forest Grove,PACIFIC UNIVERSITY                                               ,2043 COLLEGE WAY                                  ,97116,1797,8,2,2016,23,1007,2.2,P,5,1,10,0,2015,25.0,1051.0,2.3,P,2014,22.0,911.0,2.4,P,45.5244,-123.1101,24141.0,1592.0,False,33.1,48.8,51.2,49.5,3.32,54503.0,21.6,60.4,250017.0,1382.0,24.5,62.4,7.0,82.1,0.7,3.8,0.3,0.1,7.5,5.5
3213,OR,Oregon,Multnomah,Portland,PORTLAND COMMUNITY COLLEGE                                       ,12000 SOUTHWEST 49TH AVENUE                       ,97219,7132,5,1,2016,1693,9263,18.2,A,5,5,10,0,2015,2111.0,10662.0,19.7,A,2014,2134.0,10891.0,19.5,A,45.5371,-122.65,2052796.0,1874.0,False,36.8,49.5,50.5,41.3,3.03,61532.0,28.8,53.4,352295.0,1563.0,48.2,69.8,6.6,77.4,5.7,7.8,0.8,0.6,2.3,5.5
3216,OR,Oregon,Multnomah,Portland,PORTLAND STATE UNIVERSITY                                        ,1721 SOUTH WEST BROADWAY           CRAMER HALL  RO,97201,0,8,1,2016,469,6912,6.7,P,5,1,10,0,2015,473.0,7136.0,6.6,P,2014,481.0,7494.0,6.4,P,45.5371,-122.65,2052796.0,1874.0,False,36.8,49.5,50.5,41.3,3.03,61532.0,28.8,53.4,352295.0,1563.0,48.2,69.8,6.6,77.4,5.7,7.8,0.8,0.6,2.3,5.5
3217,OR,Oregon,Multnomah,Portland,REED COLLEGE                                                     ,3203 SE WOODSTOCK BOULEVARD                       ,97202,8199,8,2,2016,1,221,0.4,A,5,3,10,0,2015,3.0,244.0,1.2,A,2014,2.0,208.0,0.9,A,45.5371,-122.65,2052796.0,1874.0,False,36.8,49.5,50.5,41.3,3.03,61532.0,28.8,53.4,352295.0,1563.0,48.2,69.8,6.6,77.4,5.7,7.8,0.8,0.6,2.3,5.5
3218,OR,Oregon,Marion,Salem,CHEMEKETA COMMUNITY COLLEGE                                      ,4000 LANCASTER DRIVE NORTHEAST                    ,97309,1500,5,1,2016,571,3132,18.2,A,5,5,10,0,2015,720.0,3571.0,20.1,A,2014,972.0,4123.0,23.5,A,44.9232,-123.0245,259816.0,1347.0,False,35.2,50.1,49.9,44.9,3.26,51666.0,18.6,53.0,201692.0,1212.0,27.1,61.8,6.8,81.0,1.5,2.8,1.1,1.5,5.1,7.0
3219,OR,Oregon,Jackson,Ashland,SOUTHERN OREGON UNIVERSITY                                       ,1250 SISKIYOU BOULEVARD                           ,97520,5010,8,1,2016,120,1406,8.5,A,5,2,10,0,2015,124.0,1539.0,8.0,A,2014,110.0,1530.0,7.1,A,42.1905,-122.6992,21117.0,1228.0,False,44.3,46.2,53.8,40.8,2.67,50517.0,22.2,54.1,392279.0,1194.0,58.5,58.6,5.6,91.7,1.6,2.3,0.4,0.0,0.9,3.1
3220,OR,Oregon,Coos,Coos Bay,SOUTHWESTERN OREGON COMMUNITY COLLEGE                            ,1988 NEWMARK AVENUE                               ,97420,2956,5,1,2016,81,466,17.3,A,5,4,10,0,2015,81.0,479.0,16.9,A,2014,108.0,508.0,21.2,A,43.3789,-124.23299999999999,32030.0,592.0,False,41.8,45.4,54.6,44.6,3.07,43173.0,15.6,57.5,152963.0,945.0,19.3,56.6,10.0,84.3,3.3,2.1,1.3,0.1,2.4,6.5
3221,OR,Oregon,Malheur,Ontario,TREASURE VALLEY COMMUNITY COLLEGE                                ,650 COLLEGE BOULEVARD                             ,97914,3423,5,1,2016,201,888,22.6,A,5,2,10,0,2015,255.0,1059.0,24.0,A,2014,353.0,1248.0,28.2,A,44.0259,-116.976,24738.0,822.0,False,32.5,46.3,53.7,38.8,3.2,31182.0,7.5,48.2,112035.0,738.0,13.8,57.4,9.9,82.9,0.4,2.0,0.7,0.1,9.3,4.5
3222,OR,Oregon,Douglas,Roseburg,UMPQUA COMMUNITY COLLEGE                                         ,1140 UMPQUA COLLEGE ROAD                          ,97470,226,5,1,2016,104,564,18.4,A,5,4,10,0,2015,142.0,712.0,19.9,A,2014,232.0,931.0,24.9,A,43.2232,-123.3518,43948.0,802.0,False,43.4,48.0,52.0,45.5,2.82,42507.0,13.4,54.0,182091.0,962.0,26.1,53.1,8.4,92.1,0.9,1.3,1.1,0.0,0.7,3.9
3223,OR,Oregon,Lane,Eugene,UNIVERSITY OF OREGON                                             ,110 JOHNSON HALL                                  ,97403,1226,8,1,2016,177,4282,4.1,P,5,4,10,0,2015,153.0,4338.0,3.5,P,2014,171.0,4421.0,3.8,P,44.0563,-123.1173,267568.0,1476.0,False,34.1,49.3,50.7,39.7,2.92,47489.0,19.7,48.3,255946.0,1279.0,41.0,62.0,7.4,84.0,1.9,4.3,1.0,0.3,3.0,5.4
3224,OR,Oregon,Multnomah,Portland,UNIVERSITY OF PORTLAND                                           ,5000 NORTH WILLAMETTE BOULEVARD                   ,97203,5798,8,2,2016,5,752,0.6,A,5,3,10,0,2015,5.0,846.0,0.5,A,2014,8.0,790.0,1.0,A,45.5371,-122.65,2052796.0,1874.0,False,36.8,49.5,50.5,41.3,3.03,61532.0,28.8,53.4,352295.0,1563.0,48.2,69.8,6.6,77.4,5.7,7.8,0.8,0.6,2.3,5.5
3225,OR,Oregon,Multnomah,Portland,WARNER PACIFIC UNIVERSITY                                        ,2219 SE 68TH AVENUE                               ,97215,4099,8,2,2016,54,605,8.9,A,5,3,10,0,2015,57.0,677.0,8.4,A,2014,68.0,727.0,9.3,A,45.5371,-122.65,2052796.0,1874.0,False,36.8,49.5,50.5,41.3,3.03,61532.0,28.8,53.4,352295.0,1563.0,48.2,69.8,6.6,77.4,5.7,7.8,0.8,0.6,2.3,5.5
3227,OR,Oregon,Marion,Salem,WILLAMETTE UNIVERSITY                                            ,900 STATE STREET                                  ,97301,3930,8,2,2016,11,590,1.8,A,5,5,10,0,2015,12.0,605.0,1.9,A,2014,14.0,719.0,1.9,A,44.9232,-123.0245,259816.0,1347.0,False,35.2,50.1,49.9,44.9,3.26,51666.0,18.6,53.0,201692.0,1212.0,27.1,61.8,6.8,81.0,1.5,2.8,1.1,1.5,5.1,7.0
3228,PA,Pennsylvania,Montgomery,Bryn Athyn,BRYN ATHYN COLLEGE OF THE NEW CHURCH                             ,2965 COLLEGE DRIVE                 PO BOX 717     ,19009,717,8,2,2016,9,84,10.7,A,5,13,3,0,2015,4.0,60.0,6.6,A,2014,1.0,58.0,1.7,A,40.1411,-75.0674,1404.0,280.0,False,35.3,47.6,52.4,56.9,3.24,105917.0,55.8,64.4,431235.0,1815.0,57.8,66.2,4.8,91.4,2.7,1.0,0.0,0.0,2.3,2.6
3229,PA,Pennsylvania,Berks,Reading,ALBRIGHT COLLEGE                                                 ,13TH & BERN STREET                                ,19612,5234,8,2,2016,48,732,6.5,A,5,6,3,0,2015,54.0,810.0,6.6,A,2014,44.0,819.0,5.3,A,40.34,-75.9267,267300.0,3475.0,False,29.3,49.3,50.7,30.2,3.71,28755.0,5.9,40.6,68165.0,759.0,9.2,61.9,16.9,52.8,12.1,0.5,3.2,0.1,11.7,19.6
3230,PA,Pennsylvania,Crawford,Meadville,ALLEGHENY COLLEGE                                                ,520 NORTH MAIN STREET                             ,16335,3902,6,2,2016,16,504,3.1,A,5,3,3,0,2015,15.0,527.0,2.8,A,2014,8.0,522.0,1.5,A,41.6476,-80.1468,23148.0,1144.0,False,36.7,47.8,52.2,32.4,2.72,33848.0,12.9,38.5,103310.0,783.0,26.3,55.7,8.6,89.2,5.8,0.9,0.1,0.0,0.6,3.5
3231,PA,Pennsylvania,Allegheny,Pittsburgh,COMMUNITY COLLEGE OF ALLEGHENY COUNTY                            ,800 ALLEGHENY AVENUE                              ,15233,1804,5,1,2016,437,2829,15.4,P,5,14,3,0,2015,448.0,3054.0,14.6,P,2014,546.0,3426.0,15.9,P,40.4396,-79.9763,1715297.0,2108.0,False,32.9,48.9,51.1,31.2,2.9,44092.0,19.0,48.1,108716.0,818.0,41.9,63.0,7.0,66.6,23.6,5.6,0.2,0.0,0.5,3.4
3233,PA,Pennsylvania,Berks,Reading,ALVERNIA UNIVERSITY                                              ,400 ST. BERNARDINE STREET                         ,19607,1799,8,2,2016,71,856,8.2,A,5,6,3,0,2015,58.0,743.0,7.8,A,2014,62.0,752.0,8.2,A,40.34,-75.9267,267300.0,3475.0,False,29.3,49.3,50.7,30.2,3.71,28755.0,5.9,40.6,68165.0,759.0,9.2,61.9,16.9,52.8,12.1,0.5,3.2,0.1,11.7,19.6
3235,PA,Pennsylvania,Montgomery,Glenside,ARCADIA UNIVERSITY                                               ,450 SOUTH EASTON ROAD                             ,19038,3295,8,2,2016,40,1046,3.8,A,5,2,3,0,2015,30.0,1073.0,2.7,A,2014,48.0,1163.0,4.1,A,40.1032,-75.1517,7684.0,2316.0,False,38.0,46.5,53.5,49.0,3.27,85370.0,42.3,76.2,267631.0,1765.0,49.9,70.1,4.2,91.8,4.5,0.7,0.0,0.0,0.6,2.3
3237,PA,Pennsylvania,Montgomery,Bryn Mawr,BRYN MAWR COLLEGE                                                ,101 NORTH MERION AVENUE                           ,19010,2899,8,2,2016,10,324,3.0,A,5,6,3,0,2015,4.0,349.0,1.1,A,2014,4.0,393.0,1.0,A,40.0227,-75.3156,3540.0,2156.0,False,21.9,33.2,66.8,21.9,2.96,58636.0,33.6,41.4,262317.0,1378.0,65.9,56.5,5.8,68.7,11.4,15.5,0.0,0.0,1.7,2.7
3238,PA,Pennsylvania,Union,Lewisburg,BUCKNELL UNIVERSITY                                              ,MOORE AVENUE                                      ,17837,2122,8,2,2016,10,469,2.1,A,5,10,3,0,2015,9.0,509.0,1.7,A,2014,6.0,524.0,1.1,A,40.9642,-76.8901,5712.0,2266.0,False,24.2,44.9,55.1,23.7,2.53,45240.0,16.7,34.5,164140.0,859.0,39.0,45.7,0.9,92.4,2.0,2.9,0.0,0.0,1.3,1.4
3239,PA,Pennsylvania,Bucks,Newtown,BUCKS COUNTY COMMUNITY COLLEGE                                   ,275 SWAMP ROAD                                    ,18940,1320,5,1,2016,117,1097,10.6,A,5,8,3,0,2015,114.0,1106.0,10.3,A,2014,126.0,1175.0,10.7,A,40.229,-74.9324,2251.0,1570.0,False,50.0,53.8,46.2,58.4,2.89,116667.0,56.8,73.1,498251.0,2131.0,62.5,69.2,2.2,98.3,0.3,0.2,0.0,0.0,0.0,1.1
3240,PA,Pennsylvania,Butler,Butler,BUTLER COUNTY COMMUNITY COLLEGE                                  ,COLLEGE DRIVE OAK HILLS                           ,16003,1203,5,1,2016,58,583,9.9,A,5,3,3,0,2015,60.0,666.0,9.0,A,2014,87.0,714.0,12.1,A,40.8615,-79.8962,38447.0,1861.0,False,38.0,48.8,51.2,33.0,2.84,30266.0,8.7,43.6,94029.0,750.0,18.0,57.5,8.2,93.0,3.4,0.4,0.2,0.1,0.1,2.8
3241,PA,Pennsylvania,Chester,Wayne,CABRINI UNIVERSITY                                               ,610 KING OF PRUSSIA ROAD                          ,19087,3698,8,2,2016,51,616,8.2,A,5,6,3,0,2015,52.0,766.0,6.7,A,2014,42.0,824.0,5.0,A,40.06116,-75.39986999999999,32934.0,779.5,False,41.2,48.2,51.8,56.4,3.17,137943.0,63.0,76.9,558460.0,1510.0,76.7,66.1,3.9,82.7,4.8,9.5,0.0,0.0,1.0,2.0
3242,PA,Pennsylvania,Allegheny,Pittsburgh,CARNEGIE MELLON UNIVERSITY                                       ,5000 FORBES AVENUE                                ,15213,3890,8,2,2016,2,1322,0.1,A,5,14,3,0,2015,13.0,1365.0,0.9,A,2014,20.0,1394.0,1.4,A,40.4396,-79.9763,1715297.0,2108.0,False,32.9,48.9,51.1,31.2,2.9,44092.0,19.0,48.1,108716.0,818.0,41.9,63.0,7.0,66.6,23.6,5.6,0.2,0.0,0.5,3.4
3243,PA,Pennsylvania,Lehigh,Allentown,CEDAR CREST COLLEGE                                              ,100 COLLEGE DRIVE                                 ,18104,6196,8,2,2016,29,540,5.3,A,5,15,3,0,2015,26.0,547.0,4.7,A,2014,21.0,625.0,3.3,A,40.5961,-75.4755,682899.0,2668.0,False,31.8,48.4,51.6,33.6,3.36,38522.0,10.2,43.4,124165.0,1029.0,14.9,62.5,12.4,59.2,14.1,2.1,0.5,0.1,19.5,4.6
3244,PA,Pennsylvania,Allegheny,Pittsburgh,CHATHAM UNIVERSITY                                               ,WOODLAND ROAD                                     ,15232,2826,8,2,2016,25,692,3.6,A,5,14,3,0,2015,17.0,697.0,2.4,A,2014,22.0,743.0,2.9,A,40.4396,-79.9763,1715297.0,2108.0,False,32.9,48.9,51.1,31.2,2.9,44092.0,19.0,48.1,108716.0,818.0,41.9,63.0,7.0,66.6,23.6,5.6,0.2,0.0,0.5,3.4
3245,PA,Pennsylvania,Philadelphia,Philadelphia,CHESTNUT HILL COLLEGE                                            ,9601 GERMANTOWN AVENUE                            ,19118,2693,8,2,2016,68,754,9.0,A,5,2,3,0,2015,66.0,767.0,8.6,A,2014,56.0,788.0,7.1,A,40.0077,-75.1339,5637884.0,4547.0,False,34.1,47.3,52.7,29.6,3.58,40649.0,17.0,52.2,147636.0,890.0,27.0,59.6,11.3,41.6,42.6,7.1,0.4,0.1,5.6,2.8
3247,PA,Pennsylvania,Luzerne,Dallas,MISERICORDIA  UNIVERSITY                                         ,301 LAKE STREET                                   ,18612,1008,8,2,2016,32,764,4.1,A,5,10,3,0,2015,33.0,731.0,4.5,A,2014,36.0,730.0,4.9,A,41.3306,-75.9736,2760.0,459.0,False,42.7,50.3,49.7,49.0,3.0,81964.0,39.6,82.7,169764.0,1170.0,47.7,69.4,3.3,91.8,0.4,2.2,0.0,0.0,0.0,5.6
3249,PA,Pennsylvania,Philadelphia,Philadelphia,COMMUNITY COLLEGE OF PHILADELPHIA                                ,1700 SPRING GARDEN STREET                         ,19130,3991,5,1,2016,1146,6167,18.5,A,5,1,3,0,2015,1199.0,6484.0,18.4,A,2014,1146.0,6212.0,18.4,A,40.0077,-75.1339,5637884.0,4547.0,False,34.1,47.3,52.7,29.6,3.58,40649.0,17.0,52.2,147636.0,890.0,27.0,59.6,11.3,41.6,42.6,7.1,0.4,0.1,5.6,2.8
3251,PA,Pennsylvania,Philadelphia,Philadelphia,CURTIS INSTITUTE OF MUSIC                                        ,1726 LOCUST STREET                                ,19103,6187,8,2,2016,2,46,4.3,B,5,2,3,1,2015,0.0,61.0,0.0,B,2014,0.0,58.0,0.0,B,40.0077,-75.1339,5637884.0,4547.0,False,34.1,47.3,52.7,29.6,3.58,40649.0,17.0,52.2,147636.0,890.0,27.0,59.6,11.3,41.6,42.6,7.1,0.4,0.1,5.6,2.8
3252,PA,Pennsylvania,Bucks,Doylestown,DELAWARE VALLEY UNIVERSITY                                       ,700 EAST BUTLER AVENUE                            ,18901,2697,8,2,2016,46,572,8.0,A,5,8,3,0,2015,33.0,625.0,5.2,A,2014,29.0,583.0,4.9,A,40.3139,-75.128,8315.0,1488.0,False,50.4,47.4,52.6,43.0,2.9,76042.0,38.7,55.2,400624.0,1646.0,47.7,62.1,3.1,93.3,1.8,2.3,0.0,0.1,1.1,1.3
3253,PA,Pennsylvania,Cumberland,Carlisle,DICKINSON COLLEGE                                                ,COLLEGE AND LOUTHER STREETS                       ,17013,2896,6,2,2016,7,353,1.9,A,5,19,3,0,2015,7.0,384.0,1.8,A,2014,4.0,348.0,1.1,A,40.1999,-77.2043,19259.0,1344.0,False,32.7,49.3,50.7,38.3,2.88,50550.0,19.9,45.1,177826.0,1063.0,38.7,62.9,6.7,81.6,8.9,2.7,0.1,0.0,1.3,5.4
3256,PA,Pennsylvania,Philadelphia,Philadelphia,DREXEL UNIVERSITY                                                ,3141 CHESTNUT STREET                              ,19104,2875,8,2,2016,184,5892,3.1,P,5,2,3,0,2015,174.0,5766.0,3.0,P,2014,173.0,5829.0,2.9,P,40.0077,-75.1339,5637884.0,4547.0,False,34.1,47.3,52.7,29.6,3.58,40649.0,17.0,52.2,147636.0,890.0,27.0,59.6,11.3,41.6,42.6,7.1,0.4,0.1,5.6,2.8
3258,PA,Pennsylvania,Allegheny,Pittsburgh,DUQUESNE UNIVERSITY OF THE HOLY SPIRIT                           ,600 FORBES AVENUE                                 ,15282,1,8,2,2016,58,2017,2.8,P,5,14,3,0,2015,48.0,2106.0,2.2,P,2014,81.0,2160.0,3.7,P,40.4396,-79.9763,1715297.0,2108.0,False,32.9,48.9,51.1,31.2,2.9,44092.0,19.0,48.1,108716.0,818.0,41.9,63.0,7.0,66.6,23.6,5.6,0.2,0.0,0.5,3.4
3259,PA,Pennsylvania,Chester,Wayne,EASTERN UNIVERSITY                                               ,1300 EAGLE ROAD                                   ,19087,3696,8,2,2016,88,1245,7.0,P,5,7,3,0,2015,88.0,1228.0,7.1,P,2014,80.0,1232.0,6.4,P,40.06116,-75.39986999999999,32934.0,779.5,False,41.2,48.2,51.8,56.4,3.17,137943.0,63.0,76.9,558460.0,1510.0,76.7,66.1,3.9,82.7,4.8,9.5,0.0,0.0,1.0,2.0
3262,PA,Pennsylvania,Lancaster,Elizabethtown,ELIZABETHTOWN COLLEGE                                            ,1 ALPHA DRIVE                                     ,17022,2298,8,2,2016,22,621,3.5,A,5,16,3,0,2015,15.0,601.0,2.4,A,2014,25.0,652.0,3.8,A,40.1534,-76.5991,11586.0,1688.0,False,33.7,47.2,52.8,41.2,2.84,58775.0,20.3,53.3,165814.0,1192.0,25.5,64.1,4.1,92.0,3.6,3.3,0.1,0.0,0.2,0.8
3263,PA,Pennsylvania,Lebanon,Myerstown,EVANGELICAL THEOLOGICAL SEMINARY                                 ,121 SOUTH COLLEGE STREET                          ,17067,1299,8,2,2016,3,57,5.2,B,5,17,3,1,2015,3.0,59.0,5.0,B,2014,3.0,52.0,5.7,B,40.3722,-76.3055,3205.0,1444.0,False,33.9,44.6,55.4,43.8,2.92,47095.0,8.4,54.4,141568.0,1089.0,8.3,64.2,8.7,94.1,0.2,0.0,0.0,0.0,4.2,1.4
3265,PA,Pennsylvania,Lancaster,Lancaster,FRANKLIN & MARSHALL COLLEGE                                      ,617 COLLEGE AVENUE                                ,17603,2802,6,2,2016,3,331,0.9,A,5,16,3,0,2015,7.0,344.0,2.0,A,2014,5.0,351.0,1.4,A,40.042,-76.3012,404525.0,3189.0,False,31.6,50.1,49.9,33.0,3.31,40805.0,10.9,43.4,108401.0,935.0,20.8,66.1,9.6,59.9,17.5,4.0,0.2,0.0,13.7,4.6
3266,PA,Pennsylvania,Erie,Erie,GANNON UNIVERSITY                                                ,109 UNIVERSITY SQUARE                             ,16541,1,8,2,2016,36,895,4.0,P,5,3,3,0,2015,47.0,948.0,4.9,P,2014,38.0,956.0,3.9,P,42.1168,-80.0733,188079.0,1964.0,False,34.7,49.2,50.8,34.7,3.09,35802.0,9.3,51.4,87077.0,743.0,21.8,58.8,9.1,74.4,16.3,2.9,0.3,0.0,1.9,4.1
3267,PA,Pennsylvania,Beaver,Beaver Falls,GENEVA COLLEGE                                                   ,3200 COLLEGE AVENUE                               ,15010,3599,8,2,2016,24,516,4.6,A,5,4,3,0,2015,46.0,697.0,6.5,A,2014,39.0,686.0,5.6,A,40.762,-80.3225,8483.0,1539.0,False,34.5,49.8,50.2,31.0,3.05,35368.0,11.9,47.5,61329.0,722.0,18.3,62.9,7.8,72.5,17.9,0.4,0.0,0.0,0.8,8.5
3268,PA,Pennsylvania,Adams,Gettysburg,GETTYSBURG COLLEGE                                               ,300 NORTH WASHINGTON STREET                       ,17325,1486,6,2,2016,6,471,1.2,A,5,19,3,0,2015,10.0,470.0,2.1,A,2014,8.0,452.0,1.7,A,39.8304,-77.2339,7633.0,1775.0,False,22.7,49.0,51.0,22.7,2.88,37274.0,14.8,33.4,224106.0,967.0,35.6,50.1,8.7,81.6,5.8,2.3,0.1,0.0,5.7,4.5
3272,PA,Pennsylvania,Montgomery,Bryn Mawr,HARCUM COLLEGE                                                   ,750 MONTGOMERY AVENUE                             ,19010,3476,5,2,2016,104,689,15.0,A,5,13,3,0,2015,143.0,809.0,17.6,A,2014,126.0,756.0,16.6,A,40.0227,-75.3156,3540.0,2156.0,False,21.9,33.2,66.8,21.9,2.96,58636.0,33.6,41.4,262317.0,1378.0,65.9,56.5,5.8,68.7,11.4,15.5,0.0,0.0,1.7,2.7
3273,PA,Pennsylvania,Dauphin,Harrisburg,HARRISBURG AREA COMMUNITY COLLEGE                                ,ONE HACC DRIVE                                    ,17110,2999,5,1,2016,1177,6940,16.9,A,5,17,3,0,2015,1252.0,7505.0,16.6,A,2014,1350.0,7617.0,17.7,A,40.2752,-76.8843,441580.0,2339.0,False,31.1,46.7,53.3,26.4,3.27,35300.0,8.5,35.9,80825.0,847.0,19.6,64.9,12.8,33.8,51.9,5.0,0.3,0.0,4.8,4.2
3275,PA,Pennsylvania,Philadelphia,Philadelphia,HOLY FAMILY UNIVERSITY                                           ,9801 FRANKFORD AVENUE                             ,19114,2094,8,2,2016,41,717,5.7,A,5,13,3,0,2015,47.0,775.0,6.0,A,2014,51.0,891.0,5.7,A,40.0077,-75.1339,5637884.0,4547.0,False,34.1,47.3,52.7,29.6,3.58,40649.0,17.0,52.2,147636.0,890.0,27.0,59.6,11.3,41.6,42.6,7.1,0.4,0.1,5.6,2.8
