OPEID,Name,Address,City,State,StateDesc,ZipCode,ZipExt,ProgLength,SchoolType,Year1,Num1,Denom1,DRate1,PRate1,EthnicCode,CongDis,Region,AverageorGreaterthan30,Year2,Num2,Denom2,DRate2,PRate2,Year3,Num3,Denom3,DRate3,PRate3
5019,UNIVERSIDAD ADVENTISTA DE LAS ANTILLAS                           ,CARR 106 KM 2.2                                   ,MAYAGUEZ            ,PR,PUERTO RICO                                                 ,681,118,8,Private,2016,39,296,13.1,A,3,AL      ,2,0,2015,36.0,286.0,12.5,A,2014,42.0,265.0,15.8,A
5022,UNIVERSIDAD CENTRAL DE BAYAMON                                   ,AVE. ZAYA VERDE URB. LA MILAGROSA  BO HATO TEJAS  ,BAYAMON             ,PR,PUERTO RICO                                                 ,960,1725,8,Private,2016,47,358,13.1,A,3,AL      ,2,0,2015,64.0,347.0,18.4,A,2014,55.0,332.0,16.5,A
5026,INTER AMERICAN UNIVERSITY OF PUERTO RICO - ARECIBO CAMPUS        ,"HIGHWAY #2,  KM 80.4 BO SAN DANIEL SECTOR LAS CANE",ARECIBO             ,PR,PUERTO RICO                                                 ,614,4050,8,Private,2016,230,8340,2.7,P,5,AL      ,2,0,2015,1888.0,23686.0,7.9,P,2014,2716.0,25770.0,10.5,P
5027,INTER AMERICAN UNIVERSITY OF PUERTO RICO - BARRANQUITAS CAMPUS   ,"BO HELECHAL, HIGHWAY 156                          ",BARRANQUITAS        ,PR,PUERTO RICO                                                 ,794,517,8,Private,2016,230,8340,2.7,P,5,AL      ,2,0,2015,1888.0,23686.0,7.9,P,2014,2716.0,25770.0,10.5,P
5028,INTER AMERICAN UNIVERSITY OF PUERTO RICO - BAYAMON CAMPUS        ,CARRETERA 830 #500                 BARRIO CERRO GO,BAYAMON             ,PR,PUERTO RICO                                                 ,957,6257,8,Private,2016,230,8340,2.7,P,5,AL      ,2,0,2015,1888.0,23686.0,7.9,P,2014,2716.0,25770.0,10.5,P
5029,INTER AMERICAN UNIVERSITY OF PUERTO RICO - PONCE CAMPUS          ,104 TURPO INDUSTRIAL PARK ROAD 1   PUERTO RICO    ,PONCE               ,PR,PUERTO RICO                                                 ,715,1612,8,Private,2016,230,8340,2.7,P,5,AL      ,2,0,2015,1888.0,23686.0,7.9,P,2014,2716.0,25770.0,10.5,P
5102,SCHOOL OF DIAGNOSTIC IMAGING-CLEVELAND CLINIC HEALTH SYSTEM      ,18901 LAKE SHORE BLVD.                            ,EUCLID              ,OH,OHIO                                                        ,44119,1090,11,Private,2016,0,44,0.0,B,5,11,5,1,2015,0.0,45.0,0.0,B,2014,0.0,44.0,0.0,B
5204,BEAL COLLEGE                                                     ,99 FARM ROAD                                      ,BANGOR              ,ME,MAINE                                                       ,4401,6896,6,Proprietary,2016,42,235,17.8,A,5,2,1,0,2015,60.0,283.0,21.2,A,2014,67.0,274.0,24.4,A
5208,COLLEGE OF WESTCHESTER (THE)                                     ,325 CENTRAL AVENUE                                ,WHITE PLAINS        ,NY,NEW YORK                                                    ,10606,1231,6,Proprietary,2016,43,567,7.5,A,5,18,2,0,2015,30.0,556.0,5.3,A,2014,62.0,624.0,9.9,A
5220,SALT LAKE COMMUNITY COLLEGE                                      ,4600 SOUTH REDWOOD ROAD                           ,SALT LAKE CITY      ,UT,UTAH                                                        ,84123,0,5,Public,2016,530,4444,11.9,A,5,3,8,0,2015,656.0,5062.0,12.9,A,2014,729.0,5050.0,14.4,A
5223,NEW RIVER COMMUNITY COLLEGE                                      ,5251 COLLEGE DRIVE                                ,DUBLIN              ,VA,VIRGINIA                                                    ,24084,1127,5,Public,2016,90,518,17.3,P,5,9,3,0,2015,102.0,625.0,16.3,P,2014,108.0,617.0,17.5,P
5244,BLUEGRASS COMMUNITY & TECHNICAL COLLEGE                          ,470 COOPER DRIVE                                  ,LEXINGTON           ,KY,KENTUCKY                                                    ,40506,235,5,Public,2016,544,2954,18.4,P,5,6,4,0,2015,741.0,3710.0,19.9,P,2014,876.0,4133.0,21.1,P
5245,UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE AT MORRILTON            ,1537 UNIVERSITY BOULEVARD                         ,MORRILTON           ,AR,ARKANSAS                                                    ,72110,9601,5,Public,2016,77,496,15.5,A,5,2,6,0,2015,109.0,560.0,19.4,A,2014,115.0,572.0,20.1,A
5252,RIDGEWATER COLLEGE                                               ,2101 15TH AVENUE NORTHWEST                        ,WILLMAR             ,MN,MINNESOTA                                                   ,56201,2098,5,Public,2016,136,1073,12.6,P,5,7,5,0,2015,145.0,1292.0,11.2,P,2014,202.0,1409.0,14.3,P
5256,WIREGRASS GEORGIA TECHNICAL COLLEGE                              ,4089 VAL TECH ROAD                                ,VALDOSTA            ,GA,GEORGIA                                                     ,31602,929,5,Public,2016,8,59,13.5,P,5,2,4,0,2015,47.0,214.0,21.9,P,2014,164.0,572.0,28.6,P
5258,HAWAII COMMUNITY COLLEGE                                         ,1175 MANONO STREET                                ,HILO                ,HI,HAWAII                                                      ,96720,4075,5,Public,2016,44,210,20.9,P,5,2,9,0,2015,60.0,244.0,24.5,P,2014,79.0,281.0,28.1,P
5263,MINNESOTA WEST COMMUNITY AND TECHNICAL COLLEGE                   ,1593 11TH AVENUE                                  ,GRANITE FALLS       ,MN,MINNESOTA                                                   ,56241,1096,5,Public,2016,99,783,12.6,P,5,7,5,0,2015,103.0,849.0,12.1,P,2014,144.0,877.0,16.4,P
5264,FLINT HILLS TECHNICAL COLLEGE                                    ,3301 WEST 18TH AVENUE                             ,EMPORIA             ,KS,KANSAS                                                      ,66801,5999,5,Public,2016,19,225,8.4,A,5,1,7,0,2015,44.0,282.0,15.6,A,2014,51.0,272.0,18.7,A
5265,NORTH CENTRAL KANSAS TECHNICAL COLLEGE                           ,3033 US HIGHWAY 24                                ,BELOIT              ,KS,KANSAS                                                      ,67420,0,4,Public,2016,29,273,10.6,A,5,1,7,0,2015,63.0,362.0,17.4,A,2014,34.0,315.0,10.7,A
5267,NORTHWEST KANSAS TECHNICAL COLLEGE                               ,1209 HARRISON STREET               PO BOX 668     ,GOODLAND            ,KS,KANSAS                                                      ,67735,3441,5,Public,2016,9,155,5.8,A,5,1,7,0,2015,12.0,207.0,5.7,A,2014,17.0,192.0,8.8,A
5271,SOUTHCENTRAL KENTUCKY COMMUNITY AND TECHNICAL COLLEGE            ,1845 LOOP DRIVE                                   ,BOWLING GREEN       ,KY,KENTUCKY                                                    ,42101,3601,5,Public,2016,168,891,18.8,P,5,2,4,0,2015,230.0,1026.0,22.4,P,2014,301.0,1155.0,26.0,P
5273,GATEWAY COMMUNITY AND TECHNICAL COLLEGE                          ,500 TECHNOLOGY WAY                                ,FLORENCE            ,KY,KENTUCKY                                                    ,41042,2031,5,Public,2016,205,1064,19.2,P,5,4,4,0,2015,364.0,1466.0,24.8,P,2014,303.0,1312.0,23.0,P
5276,CENTRAL MAINE COMMUNITY COLLEGE                                  ,1250 TURNER STREET                                ,AUBURN              ,ME,MAINE                                                       ,4210,6498,5,Public,2016,144,828,17.3,A,5,2,1,0,2015,159.0,847.0,18.7,A,2014,154.0,852.0,18.0,A
5277,EASTERN MAINE COMMUNITY COLLEGE                                  ,354 HOGAN ROAD                                    ,BANGOR              ,ME,MAINE                                                       ,4401,4280,5,Public,2016,122,708,17.2,A,5,2,1,0,2015,120.0,695.0,17.2,A,2014,137.0,757.0,18.0,A
5279,GREATER LOWELL REGIONAL VOCATIONAL TECHNICAL SCHOOL              ,250 PAWTUCKET BOULEVARD                           ,TYNGSBORO           ,MA,MASSACHUSETTS                                               ,1879,2214,3,Public,2016,1,58,1.7,A,5,5,1,0,2015,2.0,48.0,4.1,A,2014,6.0,41.0,14.6,A
5288,KIRKSVILLE AREA TECHNICAL CENTER                                 ,1103 SOUTH COTTAGE GROVE                          ,KIRKSVILLE          ,MO,MISSOURI                                                    ,63501,3977,3,Public,2016,4,18,22.2,B,5,9,7,1,2015,9.0,43.0,20.9,B,2014,9.0,59.0,15.2,B
5289,WAYNESVILLE CAREER CENTER                                        ,400 G.W. LANE                                     ,WAYNESVILLE         ,MO,MISSOURI                                                    ,65583,2131,3,Public,2016,5,43,11.6,A,5,4,7,0,2015,8.0,97.0,8.2,B,2014,1.0,37.0,2.7,A
5291,WHITE MOUNTAINS COMMUNITY COLLEGE                                ,2020 RIVERSIDE DRIVE                              ,BERLIN              ,NH,NEW HAMPSHIRE                                               ,3570,3799,5,Public,2016,122,769,15.8,P,5,2,1,0,2015,109.0,754.0,14.4,P,2014,115.0,764.0,15.0,P
5294,WAUKESHA COUNTY TECHNICAL COLLEGE                                ,800 MAIN STREET                                   ,PEWAUKEE            ,WI,WISCONSIN                                                   ,53072,4601,5,Public,2016,200,1244,16.0,A,5,5,5,0,2015,235.0,1487.0,15.8,A,2014,281.0,1574.0,17.8,A
5301,NORTHEAST WISCONSIN TECHNICAL COLLEGE                            ,2740 WEST MASON STREET                            ,GREEN BAY           ,WI,WISCONSIN                                                   ,54303,4999,5,Public,2016,354,2185,16.2,P,5,8,5,0,2015,449.0,2388.0,18.8,P,2014,468.0,2460.0,19.0,P
5304,CHIPPEWA VALLEY TECHNICAL COLLEGE                                ,620 WEST CLAIREMONT AVENUE                        ,EAU CLAIRE          ,WI,WISCONSIN                                                   ,54701,6162,5,Public,2016,199,1922,10.3,A,5,3,5,0,2015,244.0,1988.0,12.2,A,2014,318.0,2129.0,14.9,A
5306,BATES TECHNICAL COLLEGE                                          ,1101 SOUTH YAKIMA AVENUE                          ,TACOMA              ,WA,WASHINGTON                                                  ,98405,4895,5,Public,2016,59,287,20.5,A,5,6,10,0,2015,70.0,359.0,19.4,A,2014,78.0,428.0,18.2,A
5309,LAKE AREA TECHNICAL INSTITUTE                                    ,1201 ARROW AVENUE                  POST OFFICE BOX,WATERTOWN           ,SD,SOUTH DAKOTA                                                ,57201,730,5,Public,2016,64,757,8.4,A,5,AL      ,8,0,2015,72.0,704.0,10.2,A,2014,63.0,681.0,9.2,A
5310,PITTSBURGH INSTITUTE OF AERONAUTICS                              ,5 ALLEGHENY COUNTY AIRPORT                        ,WEST MIFFLIN        ,PA,PENNSYLVANIA                                                ,15122,2674,5,Private,2016,20,221,9.0,A,5,14,3,0,2015,25.0,203.0,12.3,A,2014,28.0,203.0,13.7,A
5313,NORTH CENTRAL STATE COLLEGE                                      ,2441 KENWOOD CIRCLE                               ,MANSFIELD           ,OH,OHIO                                                        ,44906,1546,6,Public,2016,112,777,14.4,A,5,4,5,0,2015,181.0,937.0,19.3,A,2014,181.0,960.0,18.8,A
5316,COASTAL CAROLINA COMMUNITY COLLEGE                               ,444 WESTERN BOULEVARD                             ,JACKSONVILLE        ,NC,NORTH CAROLINA                                              ,28546,6816,5,Public,2016,12,107,11.2,P,5,3,4,0,2015,35.0,199.0,17.5,P,2014,6.0,59.0,10.1,P
5317,FORSYTH TECHNICAL COMMUNITY COLLEGE                              ,2100 SILAS CREEK PARKWAY                          ,WINSTON-SALEM       ,NC,NORTH CAROLINA                                              ,27103,5197,5,Public,2016,273,1241,21.9,P,5,5,4,0,2015,372.0,1398.0,26.6,P,2014,324.0,1347.0,24.0,P
5318,CATAWBA VALLEY COMMUNITY COLLEGE                                 ,2550 HIGHWAY 70 SOUTHEAST                         ,HICKORY             ,NC,NORTH CAROLINA                                              ,28602,8302,5,Public,2016,44,259,16.9,A,5,10,4,0,2015,61.0,337.0,18.1,A,2014,91.0,425.0,21.4,A
5320,CAPE FEAR COMMUNITY COLLEGE                                      ,411 NORTH FRONT STREET                            ,WILMINGTON          ,NC,NORTH CAROLINA                                              ,28401,3910,5,Public,2016,329,1491,22.0,A,5,7,4,0,2015,387.0,1694.0,22.8,A,2014,431.0,1766.0,24.4,A
5330,FAYETTE COUNTY CAREER & TECHNICAL INSTITUTE                      ,175 GEORGES FAIRCHANCE ROAD                       ,UNIONTOWN           ,PA,PENNSYLVANIA                                                ,15401,122,3,Public,2016,5,50,10.0,A,5,12,3,0,2015,8.0,59.0,13.5,A,2014,6.0,63.0,9.5,A
5335,CENTRAL PENNSYLVANIA INSTITUTE OF SCIENCE AND TECHNOLOGY         ,540 NORTH HARRISON ROAD                           ,PLEASANT GAP        ,PA,PENNSYLVANIA                                                ,16823,8644,5,Public,2016,27,150,18.0,A,5,5,3,0,2015,26.0,145.0,17.9,A,2014,19.0,158.0,12.0,A
5339,METRO TECHNOLOGY CENTERS SCHOOL DISTRICT #22                     ,1900 SPRINGLAKE DRIVE                             ,OKLAHOMA CITY       ,OK,OKLAHOMA                                                    ,73111,5240,4,Public,2016,25,211,11.8,P,5,5,6,0,2015,42.0,248.0,16.9,P,2014,49.0,294.0,16.6,P
5359,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY - NASHVILLE              ,100 WHITE BRIDGE ROAD                             ,NASHVILLE           ,TN,TENNESSEE                                                   ,37209,4515,4,Public,2016,4,22,18.1,B,5,5,4,1,2015,21.0,90.0,23.3,B,2014,76.0,309.0,24.5,B
5363,DENMARK TECHNICAL COLLEGE                                        ,1126 SOLOMON BLATT BOULEVARD                      ,DENMARK             ,SC,SOUTH CAROLINA                                              ,29042,0,5,Public,2016,421,959,43.8,A,2,6,4,0,2015,39.0,648.0,6.0,A,2014,119.0,653.0,18.2,A
5365,YORK COUNTY SCHOOL OF TECHNOLOGY                                 ,2179 SOUTH QUEEN STREET                           ,YORK                ,PA,PENNSYLVANIA                                                ,17402,4696,3,Public,2016,10,117,8.5,A,5,19,3,0,2015,14.0,85.0,16.4,A,2014,8.0,70.0,11.4,A
5372,SOUTH PUGET SOUND COMMUNITY COLLEGE                              ,2011 MOTTMAN ROAD SOUTHWEST                       ,OLYMPIA             ,WA,WASHINGTON                                                  ,98512,6292,5,Public,2016,54,388,13.9,A,5,3,10,0,2015,57.0,466.0,12.2,A,2014,90.0,596.0,15.1,A
5373,LAKE WASHINGTON INSTITUTE OF TECHNOLOGY                          ,11605 - 132ND AVENUE NORTHEAST                    ,KIRKLAND            ,WA,WASHINGTON                                                  ,98034,8505,6,Public,2016,51,467,10.9,A,5,1,10,0,2015,53.0,562.0,9.4,A,2014,77.0,610.0,12.6,A
5378,NORTHEAST STATE COMMUNITY COLLEGE                                ,2425 HIGHWAY 75                                   ,BLOUNTVILLE         ,TN,TENNESSEE                                                   ,37617,246,5,Public,2016,25,255,9.8,A,5,1,4,0,2015,52.0,464.0,11.2,A,2014,174.0,1029.0,16.9,A
5380,MID-STATE TECHNICAL COLLEGE                                      ,500 32ND STREET NORTH                             ,WISCONSIN RAPIDS    ,WI,WISCONSIN                                                   ,54494,5512,5,Public,2016,148,863,17.1,A,5,7,5,0,2015,175.0,854.0,20.4,A,2014,167.0,931.0,17.9,A
5384,NICOLET AREA TECHNICAL COLLEGE                                   ,RHINELANDER CAMPUS                 5364 COLLEGE DR,RHINELANDER         ,WI,WISCONSIN                                                   ,54501,518,5,Public,2016,67,315,21.2,P,5,7,5,0,2015,82.0,445.0,18.4,P,2014,117.0,419.0,27.9,P
5387,NORTHCENTRAL TECHNICAL COLLEGE                                   ,1000 WEST CAMPUS DRIVE                            ,WAUSAU              ,WI,WISCONSIN                                                   ,54401,1899,5,Public,2016,189,1263,14.9,P,5,7,5,0,2015,263.0,1360.0,19.3,P,2014,278.0,1339.0,20.7,P
5389,GATEWAY TECHNICAL COLLEGE                                        ,3520 30TH AVENUE                                  ,KENOSHA             ,WI,WISCONSIN                                                   ,53144,1690,5,Public,2016,478,2026,23.5,P,5,1,5,0,2015,540.0,2317.0,23.3,P,2014,689.0,2712.0,25.4,P
5390,BLACKHAWK TECHNICAL COLLEGE                                      ,6004 S COUNTY ROAD G               P O BOX 5009   ,JANESVILLE          ,WI,WISCONSIN                                                   ,53547,5009,5,Public,2016,157,857,18.3,A,5,1,5,0,2015,208.0,989.0,21.0,A,2014,228.0,1189.0,19.1,A
5399,MONMOUTH COUNTY VOCATIONAL SCHOOL DISTRICT                       ,105 NEPTUNE BOULEVARD                             ,NEPTUNE             ,NJ,NEW JERSEY                                                  ,7753,4473,3,Public,2016,3,31,9.6,P,5,4,2,0,2015,4.0,43.0,9.3,P,2014,7.0,33.0,21.2,P
5424,SOUTH CENTRAL CAREER CENTER                                      ,407 WEST THORNBURGH STREET                        ,WEST PLAINS         ,MO,MISSOURI                                                    ,65775,3052,3,Public,2016,8,41,19.5,A,5,8,7,0,2015,7.0,49.0,14.2,A,2014,12.0,52.0,23.0,A
5426,SIKESTON CAREER AND TECHNOLOGY CENTER                            ,200 PINE STREET                                   ,SIKESTON            ,MO,MISSOURI                                                    ,63801,3347,3,Public,2016,5,56,8.9,A,5,8,7,0,2015,11.0,44.0,25.0,A,2014,5.0,38.0,13.1,A
5429,ROLLA TECHNICAL INSTITUTE CENTER                                 ,1304 EAST 10TH STREET                             ,ROLLA               ,MO,MISSOURI                                                    ,65401,3601,3,Public,2016,14,90,15.5,A,5,8,7,0,2015,7.0,89.0,7.8,A,2014,8.0,90.0,8.8,A
5430,POPLAR BLUFF TECHNICAL CAREER CENTER                             ,3203 OAK GROVE ROAD                               ,POPLAR BLUFF        ,MO,MISSOURI                                                    ,63901,8960,3,Public,2016,8,42,19.0,A,5,8,7,0,2015,9.0,32.0,28.1,A,2014,7.0,35.0,20.0,A
5438,SALINE COUNTY CAREER CENTER                                      ,900 WEST VEST                                     ,MARSHALL            ,MO,MISSOURI                                                    ,65340,1698,3,Public,2016,5,55,9.0,B,5,4,7,1,2015,5.0,56.0,8.9,B,2014,7.0,62.0,11.2,B
5448,DURHAM TECHNICAL COMMUNITY COLLEGE                               ,1637 LAWSON STREET                                ,DURHAM              ,NC,NORTH CAROLINA                                              ,27703,5023,5,Public,2016,130,716,18.1,A,5,4,4,0,2015,141.0,742.0,19.0,A,2014,150.0,667.0,22.4,A
5452,TETERBORO SCHOOL OF AERONAUTICS                                  ,80 MOONACHIE AVENUE                               ,TETERBORO           ,NJ,NEW JERSEY                                                  ,7608,1083,4,Proprietary,2016,18,77,23.3,A,5,9,2,0,2015,28.0,133.0,21.0,A,2014,29.0,140.0,20.7,A
5461,SALEM COMMUNITY COLLEGE                                          ,460 HOLLYWOOD AVENUE                              ,CARNEYS POINT       ,NJ,NEW JERSEY                                                  ,8069,2799,5,Public,2016,14,140,10.0,A,5,2,2,0,2015,33.0,198.0,16.6,A,2014,38.0,196.0,19.3,A
5467,SOWELA TECHNICAL COMMUNITY COLLEGE                               ,3820 J BENNETT JOHNSTON AVENUE                    ,LAKE CHARLES        ,LA,LOUISIANA                                                   ,70616,6950,5,Public,2016,1,22,4.5,P,5,7,6,0,2015,7.0,46.0,15.2,P,2014,29.0,135.0,21.4,B
5498,WICHITA STATE UNIVERSITY CAMPUS OF APPLIED SCIENCES AND TECHNOLOG,4004 NORTH WEBB ROAD                              ,WICHITA             ,KS,KANSAS                                                      ,67226,8101,5,Public,2016,156,921,16.9,A,5,4,7,0,2015,200.0,1082.0,18.4,A,2014,259.0,1201.0,21.5,A
5499,SALINA AREA TECHNICAL COLLEGE                                    ,2562 CENTENNIAL ROAD                              ,SALINA              ,KS,KANSAS                                                      ,67401,8195,5,Public,2016,7,120,5.8,A,5,1,7,0,2015,7.0,136.0,5.1,A,2014,3.0,100.0,3.0,A
5500,MANHATTAN AREA TECHNICAL COLLEGE                                 ,3136 DICKENS AVENUE                               ,MANHATTAN           ,KS,KANSAS                                                      ,66503,2499,5,Public,2016,34,311,10.9,A,5,2,7,0,2015,40.0,321.0,12.4,A,2014,41.0,340.0,12.0,A
5519,DIMAN REGIONAL VOCATIONAL TECHNICAL INSTITUTE                    ,251 STONEHAVEN ROAD                               ,FALL RIVER          ,MA,MASSACHUSETTS                                               ,2723,3519,3,Public,2016,3,55,5.4,A,5,3,1,0,2015,5.0,47.0,10.6,A,2014,6.0,42.0,14.2,A
5523,BLUE HILLS REGIONAL TECHNICAL SCHOOL                             ,800 RANDOLPH STREET                               ,CANTON              ,MA,MASSACHUSETTS                                               ,2021,1398,3,Public,2016,4,36,11.1,A,5,9,1,0,2015,3.0,43.0,6.9,A,2014,7.0,61.0,11.4,A
5525,SOUTHERN MAINE COMMUNITY COLLEGE                                 ,2 FORT ROAD                                       ,SOUTH PORTLAND      ,ME,MAINE                                                       ,4106,1698,5,Public,2016,213,1681,12.6,A,5,1,1,0,2015,308.0,1929.0,15.9,A,2014,331.0,2152.0,15.3,A
5532,CAPE GIRARDEAU CAREER AND TECHNOLOGY CENTER                      ,1080 SOUTH SILVER SPRINGS ROAD                    ,CAPE GIRARDEAU      ,MO,MISSOURI                                                    ,63703,7511,4,Public,2016,8,91,8.7,A,5,8,7,0,2015,12.0,100.0,12.0,A,2014,12.0,108.0,11.1,A
5533,SAINT PAUL COLLEGE - A COMMUNITY & TECHNICAL COLLEGE             ,235 MARSHALL AVENUE                               ,ST PAUL             ,MN,MINNESOTA                                                   ,55102,1800,5,Public,2016,433,2152,20.1,A,5,4,5,0,2015,520.0,2486.0,20.9,A,2014,671.0,2720.0,24.6,A
5534,ST. CLOUD TECHNICAL AND COMMUNITY COLLEGE                        ,1540 NORTHWAY DRIVE                               ,ST CLOUD            ,MN,MINNESOTA                                                   ,56303,1240,5,Public,2016,173,1590,10.8,A,5,6,5,0,2015,209.0,1698.0,12.3,A,2014,260.0,1845.0,14.0,A
5535,PINE TECHNICAL AND COMMUNITY COLLEGE                             ,900 FOURTH STREET SOUTHEAST                       ,PINE CITY           ,MN,MINNESOTA                                                   ,55063,2198,5,Public,2016,44,297,14.8,A,5,8,5,0,2015,47.0,330.0,14.2,A,2014,67.0,349.0,19.1,A
5537,SOUTH CENTRAL COLLEGE                                            ,1920 LEE BOULEVARD                                ,NORTH MANKATO       ,MN,MINNESOTA                                                   ,56001,1920,5,Public,2016,153,1098,13.9,A,5,1,5,0,2015,166.0,1176.0,14.1,A,2014,175.0,1248.0,14.0,A
5541,MINNESOTA STATE COMMUNITY AND TECHNICAL COLLEGE                  ,"150 2ND STREET SW, SUITE B         PO BOX 309     ",PERHAM              ,MN,MINNESOTA                                                   ,56573,1000,5,Public,2016,298,2427,12.2,P,5,7,5,0,2015,313.0,2542.0,12.3,P,2014,419.0,2779.0,15.0,P
5544,ALEXANDRIA TECHNICAL AND COMMUNITY COLLEGE                       ,1601 JEFFERSON STREET                             ,ALEXANDRIA          ,MN,MINNESOTA                                                   ,56308,3799,5,Public,2016,55,741,7.4,A,5,7,5,0,2015,64.0,791.0,8.0,A,2014,92.0,818.0,11.2,A
5585,LIVELY TECHNICAL COLLEGE                                         ,500 NORTH APPLEYARD DRIVE                         ,TALLAHASSEE         ,FL,FLORIDA                                                     ,32304,2893,4,Public,2016,0,3,0.0,B,5,2,4,1,2015,0.0,2.0,0.0,B,2014,0.0,1.0,0.0,B
5594,ERWIN TECHNICAL COLLEGE                                          ,2010 EAST HILLSBOROUGH AVENUE                     ,TAMPA               ,FL,FLORIDA                                                     ,33610,8255,4,Public,2016,1,21,4.7,B,5,11,4,1,2015,3.0,30.0,10.0,B,2014,10.0,58.0,17.2,B
5599,AUGUSTA TECHNICAL COLLEGE                                        ,3200 AUGUSTA TECH DRIVE                           ,AUGUSTA             ,GA,GEORGIA                                                     ,30906,3399,5,Public,2016,12,120,10.0,A,5,12,4,0,2015,55.0,345.0,15.9,A,2014,214.0,973.0,21.9,A
5601,ALBANY TECHNICAL COLLEGE                                         ,1704 SOUTH SLAPPY BOULEVARD                       ,ALBANY              ,GA,GEORGIA                                                     ,31701,2648,5,Public,2016,526,2038,25.8,A,5,2,4,0,2015,457.0,1912.0,23.9,A,2014,443.0,1745.0,25.3,A
5618,SAVANNAH TECHNICAL COLLEGE                                       ,5717 WHITE BLUFF ROAD                             ,SAVANNAH            ,GA,GEORGIA                                                     ,31405,5594,5,Public,2016,13,275,4.7,A,5,12,4,0,2015,130.0,840.0,15.4,A,2014,154.0,829.0,18.5,A
5619,NORTH GEORGIA TECHNICAL COLLEGE                                  ,HIGHWAY 197 NORTH                                 ,CLARKESVILLE        ,GA,GEORGIA                                                     ,30523,0,5,Public,2016,95,440,21.5,A,5,9,4,0,2015,70.0,352.0,19.8,A,2014,75.0,304.0,24.6,A
5621,SOUTHERN CRESCENT TECHNICAL COLLEGE                              ,501 VARSITY ROAD                                  ,GRIFFIN             ,GA,GEORGIA                                                     ,30223,2097,5,Public,2016,21,166,12.6,P,5,13,4,0,2015,67.0,420.0,15.9,P,2014,178.0,1015.0,17.5,P
5622,GEORGIA PIEDMONT TECHNICAL COLLEGE                               ,495 NORTH INDIAN CREEK DRIVE                      ,CLARKSTON           ,GA,GEORGIA                                                     ,30021,2397,5,Public,2016,208,1224,16.9,A,5,4,4,0,2015,192.0,1079.0,17.7,A,2014,189.0,906.0,20.8,A
5624,COLUMBUS TECHNICAL COLLEGE                                       ,928 MANCHESTER EXPRESSWAY                         ,COLUMBUS            ,GA,GEORGIA                                                     ,31904,6572,5,Public,2016,26,149,17.4,A,5,11,4,0,2015,53.0,345.0,15.3,A,2014,164.0,846.0,19.3,A
5697,NORTHWEST - SHOALS COMMUNITY COLLEGE                             ,800 GEORGE WALLACE BOULEVARD                      ,MUSCLE SHOALS       ,AL,ALABAMA                                                     ,35662,3206,5,Public,2016,191,830,23.0,P,5,5,4,0,2015,148.0,675.0,21.9,P,2014,166.0,680.0,24.4,P
5707,SOUTHEAST ARKANSAS COLLEGE                                       ,1900 HAZEL STREET                                 ,PINE BLUFF          ,AR,ARKANSAS                                                    ,71603,3900,5,Public,2016,58,297,19.5,A,5,4,6,0,2015,77.0,363.0,21.2,A,2014,57.0,392.0,14.5,A
5732,UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE AT HOPE-TEXARKANA       ,2500 SOUTH MAIN                                   ,HOPE                ,AR,ARKANSAS                                                    ,71801,0,5,Public,2016,10,80,12.5,B,5,4,6,1,2015,15.0,138.0,10.8,B,2014,9.0,45.0,20.0,A
5752,CLOVER PARK TECHNICAL COLLEGE                                    ,4500 STEILACOOM BOULEVARD SOUTHWEST               ,LAKEWOOD            ,WA,WASHINGTON                                                  ,98499,4004,6,Public,2016,172,857,20.0,A,5,6,10,0,2015,166.0,848.0,19.5,A,2014,198.0,915.0,21.6,A
5753,OWENS COMMUNITY COLLEGE                                          ,30335 OREGON ROAD                                 ,PERRYSBURG          ,OH,OHIO                                                        ,43551,0,5,Public,2016,677,3793,17.8,A,5,5,5,0,2015,849.0,4563.0,18.6,A,2014,1370.0,5663.0,24.1,A
5754,ROWAN-CABARRUS COMMUNITY COLLEGE                                 ,1333 JAKE ALEXANDER BOULEVARD SOUTH               ,SALISBURY           ,NC,NORTH CAROLINA                                              ,28146,8357,5,Public,2016,368,1415,26.0,A,5,12,4,0,2015,431.0,1493.0,28.8,A,2014,263.0,880.0,29.8,A
5757,LAKE SUPERIOR COLLEGE                                            ,2101 TRINITY ROAD                                 ,DULUTH              ,MN,MINNESOTA                                                   ,55811,3399,5,Public,2016,153,1306,11.7,A,5,8,5,0,2015,228.0,1567.0,14.5,A,2014,282.0,1679.0,16.7,A
5759,NORTHWEST TECHNICAL COLLEGE - BEMIDJI                            ,905 GRANT AVENUE SOUTHEAST                        ,BEMIDJI             ,MN,MINNESOTA                                                   ,56601,4907,5,Public,2016,42,353,11.8,A,5,7,5,0,2015,48.0,381.0,12.5,A,2014,58.0,419.0,13.8,A
5760,NORTHERN MAINE COMMUNITY COLLEGE                                 ,33 EDGEMONT DRIVE                                 ,PRESQUE ISLE        ,ME,MAINE                                                       ,4769,2016,5,Public,2016,46,255,18.0,A,5,2,1,0,2015,65.0,288.0,22.5,A,2014,60.0,255.0,23.5,A
