City,State,County,CityLatitude,CityLongitude,zips
Plymptonville,Pennsylvania,Clearfield,41.0426,-78.4466,16830
Malvern,Pennsylvania,Chester,40.0329,-75.5146,19355
Saw Creek,Pennsylvania,Pike,41.1197,-75.0465,18324
Hastings,Pennsylvania,Cambria,40.6647,-78.7094,16646
Schuylkill Haven,Pennsylvania,Schuylkill,40.6284,-76.1729,17972
Beaver Springs,Pennsylvania,Snyder,40.7449,-77.2168,17812
Bressler,Pennsylvania,Dauphin,40.2318,-76.8191,17113
Dormont,Pennsylvania,Allegheny,40.3941,-80.0377,15216
Penn Estates,Pennsylvania,Monroe,41.0346,-75.2417,18301
Heidelberg,Pennsylvania,Allegheny,40.3915,-80.0923,15106
Lumber City,Pennsylvania,Mifflin,40.6583,-77.6014,17084
Saxton,Pennsylvania,Bedford,40.2127,-78.247,16678
Renovo,Pennsylvania,Clinton,41.3314,-77.7498,17764
Dry Tavern,Pennsylvania,Greene,39.9399,-80.0095,15357
Level Green,Pennsylvania,Westmoreland,40.3902,-79.7215,15085
Flourtown,Pennsylvania,Montgomery,40.1039,-75.2069,19038 19031
Strausstown,Pennsylvania,Berks,40.4911,-76.1823,19559 19506
Rouzerville,Pennsylvania,Franklin,39.734,-77.528,17250 17268
Blue Bell,Pennsylvania,Montgomery,40.1474,-75.2687,19422 19424
Hudson,Pennsylvania,Luzerne,41.2773,-75.8312,18705
Kelayres,Pennsylvania,Schuylkill,40.9007,-76.0045,18231
Folsom,Pennsylvania,Delaware,39.8924,-75.3286,19033 19081
Sylvania,Pennsylvania,Bradford,41.8029,-76.8607,16947 16945
Timber Hills,Pennsylvania,Lebanon,40.2456,-76.4837,17042 17064
Ehrenfeld,Pennsylvania,Cambria,40.3743,-78.7761,15956
Leesport,Pennsylvania,Berks,40.4451,-75.9684,19533
Bradenville,Pennsylvania,Westmoreland,40.3236,-79.3403,15620
Penn State Erie,Pennsylvania,Erie,42.1185,-79.9818,16563 16510
Star Junction,Pennsylvania,Fayette,40.061,-79.766,15482
South Renovo,Pennsylvania,Clinton,41.3244,-77.743,17764
Timblin,Pennsylvania,Jefferson,40.9673,-79.199,15778 16240
South Connellsville,Pennsylvania,Fayette,39.9946,-79.5807,15425
New Salem,Pennsylvania,York,39.9037,-76.7913,17408 17371
Rebersburg,Pennsylvania,Centre,40.9427,-77.4439,16872
Oswayo,Pennsylvania,Potter,41.9207,-78.0205,16915
New Jerusalem,Pennsylvania,Berks,40.4455,-75.753,19522
Westwood,Pennsylvania,Chester,39.9702,-75.8555,19320
Waterford,Pennsylvania,Erie,41.9449,-79.9855,16441
Atlas,Pennsylvania,Northumberland,40.7974,-76.4288,17851
Lilly,Pennsylvania,Cambria,40.4244,-78.6202,15938
Avalon,Pennsylvania,Allegheny,40.501,-80.068,15202
Lansford,Pennsylvania,Carbon,40.8331,-75.8847,18232
Baileyville,Pennsylvania,Centre,40.711,-77.9924,16865
Pocono Ranch Lands,Pennsylvania,Pike,41.1779,-74.9584,18324
Enhaut,Pennsylvania,Dauphin,40.2324,-76.8254,17113
McMurray,Pennsylvania,Washington,40.2815,-80.0874,15367 15317
Arona,Pennsylvania,Westmoreland,40.2683,-79.6578,15672 15617
Orviston,Pennsylvania,Centre,41.1073,-77.7533,16841 16822
Mount Cobb,Pennsylvania,Lackawanna,41.4215,-75.5005,18436
Ashland,Pennsylvania,Schuylkill,40.7811,-76.3451,17921
Elderton,Pennsylvania,Armstrong,40.6945,-79.3421,15736
Oval,Pennsylvania,Lycoming,41.1522,-77.1744,17740
Lake Meade,Pennsylvania,Adams,39.9836,-77.0421,17316
Lima,Pennsylvania,Delaware,39.9194,-75.4416,19063
Springdale,Pennsylvania,Allegheny,40.5409,-79.782,15144
Butler,Pennsylvania,Butler,40.8615,-79.8962,16001 16003
Emmaus,Pennsylvania,Lehigh,40.5352,-75.4978,18049 18098 18099
Harveys Lake,Pennsylvania,Luzerne,41.3625,-76.0384,18618 18612 18654
Northumberland,Pennsylvania,Northumberland,40.8959,-76.7938,17857
Elizabethville,Pennsylvania,Dauphin,40.5472,-76.816,17023
Williamsburg,Pennsylvania,Blair,40.4627,-78.2045,16693
Summit Station,Pennsylvania,Schuylkill,40.5614,-76.1998,17979
Conestoga,Pennsylvania,Lancaster,39.945,-76.3368,17565 17516
James City,Pennsylvania,Elk,41.618,-78.8443,16734
Marienville,Pennsylvania,Forest,41.4687,-79.1181,16239
White Mills,Pennsylvania,Wayne,41.535,-75.2021,18473 18428
Fawn Lake Forest,Pennsylvania,Pike,41.5158,-75.0548,18428
Worthington,Pennsylvania,Armstrong,40.838,-79.6349,16262
Union City,Pennsylvania,Erie,41.897,-79.8437,16438
Fairchance,Pennsylvania,Fayette,39.8251,-79.75399999999999,15436
Pottsville,Pennsylvania,Schuylkill,40.6798,-76.2092,17901
Landingville,Pennsylvania,Schuylkill,40.6256,-76.1235,17972
Broad Top City,Pennsylvania,Huntingdon,40.2012,-78.1406,16621
Vintondale,Pennsylvania,Cambria,40.4795,-78.9114,15961
Salladasburg,Pennsylvania,Lycoming,41.2783,-77.2275,17740
Littlestown,Pennsylvania,Adams,39.7452,-77.0891,17340
Little Britain,Pennsylvania,Lancaster,39.7745,-76.1121,17566 19362
Pitcairn,Pennsylvania,Allegheny,40.4079,-79.7765,15140
Rew,Pennsylvania,McKean,41.8992,-78.5388,16701 16744
Aliquippa,Pennsylvania,Beaver,40.6155,-80.2547,15001
Boothwyn,Pennsylvania,Delaware,39.8357,-75.4453,19061
Hunterstown,Pennsylvania,Adams,39.8826,-77.1569,17325
South Bethlehem,Pennsylvania,Armstrong,40.9991,-79.3395,16242
Philadelphia,Pennsylvania,Philadelphia,40.0077,-75.1339,19154 19151 19150 19153 19152 19102 19103 19106 19107 19104 19109 19128 19129 19120 19121 19122 19123 19124 19125 19126 19127 19112 19111 19115 19114 19116 19119 19118 19148 19149 19146 19147 19144 19145 19142 19143 19140 19141 19139 19138 19137 19136 19135 19134 19133 19132 19131 19130 19019 19092 19093 19099 19101 19105 19108 19110 19155 19160 19161 19162 19170 19171 19172 19173 19175 19176 19177 19178 19179 19181 19182 19183 19184 19185 19187 19188 19190 19191 19192 19193 19194 19195 19196 19197 19244 19255
Blakely,Pennsylvania,Lackawanna,41.4859,-75.6012,18447 18452
Georgetown,Pennsylvania,Beaver,40.6417,-80.4994,15043
New Hope,Pennsylvania,Bucks,40.3616,-74.9574,18938
Conshohocken,Pennsylvania,Montgomery,40.0772,-75.3035,19428 19429
Shoemakersville,Pennsylvania,Berks,40.5004,-75.97,19555
Mount Wolf,Pennsylvania,York,40.0616,-76.7054,17347
Patterson Heights,Pennsylvania,Beaver,40.7391,-80.3263,15010
Little Meadows,Pennsylvania,Susquehanna,41.9891,-76.1277,18830
Sheatown,Pennsylvania,Luzerne,41.1938,-76.0188,18634
Dallas,Pennsylvania,Luzerne,41.3306,-75.9736,18612 18690
Montgomery,Pennsylvania,Lycoming,41.1709,-76.874,17752
Atwood,Pennsylvania,Armstrong,40.7501,-79.2601,15732 16249
East York,Pennsylvania,York,39.9687,-76.6759,17402
Callery,Pennsylvania,Butler,40.7394,-80.038,16024 16033
Fort Loudon,Pennsylvania,Franklin,39.9219,-77.9073,17224
Geistown,Pennsylvania,Cambria,40.2934,-78.8726,15904
North Braddock,Pennsylvania,Allegheny,40.4023,-79.8533,15104
Shanksville,Pennsylvania,Somerset,40.0173,-78.9069,15560 15563 15541
Sheppton,Pennsylvania,Schuylkill,40.896,-76.1187,18248
New Cumberland,Pennsylvania,Cumberland,40.2298,-76.8763,17070
Benton,Pennsylvania,Columbia,41.1955,-76.3847,17814
Evansburg,Pennsylvania,Montgomery,40.1899,-75.4348,19426
Eagleview,Pennsylvania,Chester,40.0598,-75.6789,19341 19335
Progress,Pennsylvania,Dauphin,40.2905,-76.8382,17109
Millsboro,Pennsylvania,Washington,39.9902,-80.0022,15348 15333
Brentwood,Pennsylvania,Allegheny,40.3734,-79.9757,15227
East Lansdowne,Pennsylvania,Delaware,39.944,-75.2608,19050
Hopewell,Pennsylvania,Bedford,40.1345,-78.2665,16650
Ivyland,Pennsylvania,Bucks,40.2083,-75.0733,18974
Ellsworth,Pennsylvania,Washington,40.1074,-80.0214,15331
Dushore,Pennsylvania,Sullivan,41.5249,-76.3988,18614
Richfield,Pennsylvania,Juniata,40.6868,-77.11399999999999,17086
Eldred,Pennsylvania,McKean,41.9562,-78.3818,16731
Beech Mountain Lakes,Pennsylvania,Luzerne,41.0415,-75.9323,18222
Clifton Heights,Pennsylvania,Delaware,39.9301,-75.2958,19018
Lawrenceville,Pennsylvania,Tioga,41.9959,-77.1304,16929
Seven Springs,Pennsylvania,Somerset,40.0251,-79.2934,15622
Sunbury,Pennsylvania,Northumberland,40.8617,-76.7874,17801
Foxburg,Pennsylvania,Clarion,41.1459,-79.6802,16036
Mifflintown,Pennsylvania,Juniata,40.5714,-77.395,17059
Flying Hills,Pennsylvania,Berks,40.2788,-75.9164,19607
Ravine,Pennsylvania,Schuylkill,40.5686,-76.3937,17963
Weissport East,Pennsylvania,Carbon,40.8369,-75.6863,18235
Wagner,Pennsylvania,Mifflin,40.6802,-77.3878,17841
Bloomfield,Pennsylvania,Perry,40.4189,-77.1889,17068
Ashville,Pennsylvania,Cambria,40.5601,-78.5472,16613
New Baltimore,Pennsylvania,Somerset,39.9834,-78.77199999999999,15530 15553
Yeagertown,Pennsylvania,Mifflin,40.6414,-77.5802,17099
Colver,Pennsylvania,Cambria,40.5426,-78.7892,15927
New Tripoli,Pennsylvania,Lehigh,40.6773,-75.7498,18066
Harleysville,Pennsylvania,Montgomery,40.2791,-75.3872,19438 19441
Cross Creek,Pennsylvania,Washington,40.3265,-80.4091,15021
Halifax,Pennsylvania,Dauphin,40.4643,-76.933,17032
Treasure Lake,Pennsylvania,Clearfield,41.1713,-78.7173,15801
Garrett,Pennsylvania,Somerset,39.8644,-79.0619,15542
Beurys Lake,Pennsylvania,Schuylkill,40.7194,-76.3797,17921
Hallstead,Pennsylvania,Susquehanna,41.9617,-75.7471,18822
New Kensington,Pennsylvania,Westmoreland,40.5711,-79.7521,15068 15069
Delaware Water Gap,Pennsylvania,Monroe,40.975,-75.1392,18327
Conway,Pennsylvania,Beaver,40.6674,-80.2411,15027
DuBois,Pennsylvania,Clearfield,41.1225,-78.7564,15801
Penn Wynne,Pennsylvania,Montgomery,39.9867,-75.2715,19096
Sharpsburg,Pennsylvania,Allegheny,40.494,-79.9251,15215
Mount Union,Pennsylvania,Huntingdon,40.3845,-77.8824,17066
Bethel Park,Pennsylvania,Allegheny,40.3239,-80.0364,15102 15234
Blue Ball,Pennsylvania,Lancaster,40.1157,-76.0517,17557 17519 17506
Virginville,Pennsylvania,Berks,40.5191,-75.8638,19526 19530 19564
Stony Creek Mills,Pennsylvania,Berks,40.3494,-75.8641,19606
Hershey,Pennsylvania,Dauphin,40.2806,-76.6458,17033 17036
Dawson,Pennsylvania,Fayette,40.0473,-79.6573,15428
Landisburg,Pennsylvania,Perry,40.343,-77.3058,17040
Christiana,Pennsylvania,Lancaster,39.9545,-75.997,17509
Hop Bottom,Pennsylvania,Susquehanna,41.7053,-75.7674,18824
Westfield,Pennsylvania,Tioga,41.9176,-77.5402,16950
West York,Pennsylvania,York,39.9533,-76.76100000000001,17404
Paris,Pennsylvania,Washington,40.4104,-80.5067,15021
Bryn Mawr,Pennsylvania,Montgomery,40.0227,-75.3156,19041 19010
Greenock,Pennsylvania,Allegheny,40.3125,-79.8036,15135 15047
Hartleton,Pennsylvania,Union,40.9002,-77.1564,17829 17845
Liberty,Pennsylvania,Allegheny,40.3244,-79.8589,15133
Dauphin,Pennsylvania,Dauphin,40.3683,-76.9296,17018
Cherry Valley,Pennsylvania,Butler,41.1594,-79.8012,16373 16049
Kistler,Pennsylvania,Mifflin,40.3769,-77.8654,17066
Midway,Pennsylvania,Washington,40.3687,-80.2912,15057 15060
Exeter,Pennsylvania,Luzerne,41.3338,-75.8214,18643
East Side,Pennsylvania,Carbon,41.0621,-75.7595,18661
Shenandoah Heights,Pennsylvania,Schuylkill,40.8322,-76.2061,17976
Ernest,Pennsylvania,Indiana,40.6782,-79.1645,15739
Fayette City,Pennsylvania,Fayette,40.1007,-79.8392,15438
Bobtown,Pennsylvania,Greene,39.7603,-79.9844,15315
Alburtis,Pennsylvania,Lehigh,40.509,-75.6001,18011
Trevose,Pennsylvania,Bucks,40.1509,-74.982,19053
Stonerstown,Pennsylvania,Bedford,40.2155,-78.2572,16678
Roseto,Pennsylvania,Northampton,40.8778,-75.2204,18013
Slippery Rock University,Pennsylvania,Butler,41.0647,-80.042,16057
Elizabeth,Pennsylvania,Allegheny,40.2716,-79.8872,15037
Lucerne Mines,Pennsylvania,Indiana,40.5559,-79.1558,15748 15754
Nanticoke,Pennsylvania,Luzerne,41.2004,-76.0003,18634
Allison,Pennsylvania,Fayette,39.9853,-79.8732,15413
Phoenixville,Pennsylvania,Chester,40.1358,-75.5201,19460
Linesville,Pennsylvania,Crawford,41.6563,-80.4221,16424
Eagles Mere,Pennsylvania,Sullivan,41.4102,-76.5832,17731
Newport,Pennsylvania,Perry,40.4792,-77.1336,17074
Big Beaver,Pennsylvania,Beaver,40.8233,-80.3633,16141 16115 15010 16136 16157
Fairdale,Pennsylvania,Greene,39.8901,-79.968,15320
Uniontown,Pennsylvania,Fayette,39.8994,-79.7244,15401
Ambler,Pennsylvania,Montgomery,40.1565,-75.2215,19002
Coudersport,Pennsylvania,Potter,41.7758,-78.016,16915
Rose Valley,Pennsylvania,Delaware,39.8948,-75.3853,19063 19086
Palmer Heights,Pennsylvania,Northampton,40.6907,-75.2671,18045
Moshannon,Pennsylvania,Centre,41.0346,-78.0067,16859
Annville,Pennsylvania,Lebanon,40.3326,-76.5077,17003
Friedens,Pennsylvania,Somerset,40.0449,-79.0027,15541
Grier City,Pennsylvania,Schuylkill,40.8266,-76.056,18214
New Lebanon,Pennsylvania,Mercer,41.4196,-80.0755,16145
Blooming Valley,Pennsylvania,Crawford,41.6797,-80.0397,16327 16433 16335
Port Clinton,Pennsylvania,Schuylkill,40.5818,-76.0267,19549
Atkinson Mills,Pennsylvania,Mifflin,40.4519,-77.8052,17051
Glenolden,Pennsylvania,Delaware,39.8996,-75.292,19036
Norristown,Pennsylvania,Montgomery,40.1224,-75.3398,19401 19404 19409
DeSales University,Pennsylvania,Lehigh,40.5388,-75.3778,18034
Lanesboro,Pennsylvania,Susquehanna,41.9625,-75.5825,18847 18827
Lionville,Pennsylvania,Chester,40.0524,-75.64399999999999,19341
Reiffton,Pennsylvania,Berks,40.3126,-75.8662,19606
Conneaut Lakeshore,Pennsylvania,Crawford,41.6272,-80.3102,16316
Casselman,Pennsylvania,Somerset,39.8857,-79.2111,15557
Halfway House,Pennsylvania,Montgomery,40.2795,-75.6402,19464
Stillwater,Pennsylvania,Columbia,41.1506,-76.3693,17878
Winterstown,Pennsylvania,York,39.8408,-76.6175,17356 17322
Pen Mar,Pennsylvania,Franklin,39.7243,-77.515,17268
Bulger,Pennsylvania,Washington,40.3767,-80.32300000000001,15019
West Falls,Pennsylvania,Wyoming,41.453,-75.8605,18615
Long Branch,Pennsylvania,Washington,40.0983,-79.8801,15423
Edinboro,Pennsylvania,Erie,41.8762,-80.1247,16412 16444
East Pittsburgh,Pennsylvania,Allegheny,40.3969,-79.8382,15112
Russellton,Pennsylvania,Allegheny,40.6082,-79.8401,15024 15076
Pleasant Hills,Pennsylvania,Allegheny,40.3298,-79.9596,15236
Hermitage,Pennsylvania,Mercer,41.2305,-80.4414,16148
Womelsdorf,Pennsylvania,Berks,40.3655,-76.1864,19567
Canonsburg,Pennsylvania,Washington,40.2643,-80.1868,15317
Bowmanstown,Pennsylvania,Carbon,40.8019,-75.6611,18030 18071
Donaldson,Pennsylvania,Schuylkill,40.6362,-76.4059,17981
Nanty-Glo,Pennsylvania,Cambria,40.4708,-78.8339,15943
Plum,Pennsylvania,Allegheny,40.5024,-79.7496,15139 15068 15239 15147 15268
Hawk Run,Pennsylvania,Clearfield,40.9228,-78.2041,16840
Barkeyville,Pennsylvania,Venango,41.1966,-79.9826,16127 16038
Dallastown,Pennsylvania,York,39.8996,-76.641,17313
King of Prussia,Pennsylvania,Montgomery,40.0962,-75.3821,19406 19484
Bonneauville,Pennsylvania,Adams,39.8105,-77.1363,17325
Claysville,Pennsylvania,Washington,40.1199,-80.4131,15323
South Fork,Pennsylvania,Cambria,40.3636,-78.7919,15956
Emigsville,Pennsylvania,York,40.0085,-76.73100000000001,17406 17318
Rices Landing,Pennsylvania,Greene,39.9476,-79.9986,15357
Buffington,Pennsylvania,Fayette,39.9298,-79.8394,15468
East Freedom,Pennsylvania,Blair,40.3573,-78.4366,16637
Saegertown,Pennsylvania,Crawford,41.7159,-80.1363,16433
Pennside,Pennsylvania,Berks,40.3384,-75.8781,19606
Marion,Pennsylvania,Franklin,39.8607,-77.7016,17235 17202
Holiday Pocono,Pennsylvania,Carbon,41.0292,-75.6092,18210
Springboro,Pennsylvania,Crawford,41.8006,-80.3715,16435
Bedford,Pennsylvania,Bedford,40.0149,-78.5033,15522
West Sunbury,Pennsylvania,Butler,41.0061,-79.8965,16061
Waynesboro,Pennsylvania,Franklin,39.7525,-77.5822,17268
Dublin,Pennsylvania,Bucks,40.3731,-75.2041,18917
Edwardsville,Pennsylvania,Luzerne,41.2614,-75.9071,18704
Seward,Pennsylvania,Westmoreland,40.413000000000004,-79.0219,15954
Emerald Lakes,Pennsylvania,Monroe,41.0844,-75.4154,18334
Russell,Pennsylvania,Warren,41.9394,-79.1393,16345
Athens,Pennsylvania,Bradford,41.9515,-76.5186,18810
Milford,Pennsylvania,Pike,41.3238,-74.8011,18337
Roscoe,Pennsylvania,Washington,40.0781,-79.8643,15477
Sugar Grove,Pennsylvania,Warren,41.9837,-79.3395,16350
Sutersville,Pennsylvania,Westmoreland,40.2361,-79.8015,15083
Kenmar,Pennsylvania,Lycoming,41.2547,-76.955,17701 17754
Chalfant,Pennsylvania,Allegheny,40.41,-79.8387,15112
New Oxford,Pennsylvania,Adams,39.863,-77.0555,17350
Quakertown,Pennsylvania,Bucks,40.4398,-75.3456,18951
Fleetwood,Pennsylvania,Berks,40.4565,-75.8209,19522
Meadville,Pennsylvania,Crawford,41.6476,-80.1468,16335 16388
St. Clair,Pennsylvania,Schuylkill,40.7211,-76.1903,17970 17901
Warminster Heights,Pennsylvania,Bucks,40.1884,-75.0841,18974
Meridian,Pennsylvania,Butler,40.8531,-79.9555,16001
Forest City,Pennsylvania,Susquehanna,41.6521,-75.4691,18421
Bath,Pennsylvania,Northampton,40.7279,-75.3919,18014
Belle Vernon,Pennsylvania,Fayette,40.1256,-79.867,15012
Kenilworth,Pennsylvania,Chester,40.2242,-75.6418,19465
East Earl,Pennsylvania,Lancaster,40.1101,-76.0274,17519
Intercourse,Pennsylvania,Lancaster,40.0378,-76.1081,17572 17529 17534
Oklahoma,Pennsylvania,Westmoreland,40.5804,-79.5754,15690 15613
Church Hill,Pennsylvania,Mifflin,40.6926,-77.5949,17084
Summerhill,Pennsylvania,Cambria,40.3765,-78.7616,15958
Arendtsville,Pennsylvania,Adams,39.9234,-77.2998,17307 17303
East Washington,Pennsylvania,Washington,40.1745,-80.2325,15301
Sharpsville,Pennsylvania,Mercer,41.2595,-80.4813,16150
Shartlesville,Pennsylvania,Berks,40.5135,-76.1016,19526 19554
Flemington,Pennsylvania,Clinton,41.1273,-77.4703,17745
Indian Mountain Lake,Pennsylvania,Monroe,41.0003,-75.5058,18330 18210
Milton,Pennsylvania,Northumberland,41.00899999999999,-76.8506,17847
Wellsville,Pennsylvania,York,40.0512,-76.9408,17365
Speers,Pennsylvania,Washington,40.1222,-79.8797,15432 15022
Wyomissing,Pennsylvania,Berks,40.3317,-75.9703,19610
Table Rock,Pennsylvania,Adams,39.9125,-77.2229,17307
West Mifflin,Pennsylvania,Allegheny,40.3581,-79.9072,15122 15123
Nazareth,Pennsylvania,Northampton,40.74,-75.3132,18064
McKees Rocks,Pennsylvania,Allegheny,40.4688,-80.063,15136
Indian Lake,Pennsylvania,Somerset,40.0446,-78.8603,15563 15926
Rennerdale,Pennsylvania,Allegheny,40.4002,-80.1397,15071 15106
Troy,Pennsylvania,Bradford,41.7839,-76.7898,16947
Wilburton Number One,Pennsylvania,Columbia,40.8129,-76.3924,17888
Port Allegany,Pennsylvania,McKean,41.8149,-78.2768,16743
Spring Mount,Pennsylvania,Montgomery,40.2755,-75.4651,19473 19478
Hiller,Pennsylvania,Fayette,40.0082,-79.9043,15444 15417
Homestead,Pennsylvania,Allegheny,40.4074,-79.9097,15120
Boalsburg,Pennsylvania,Centre,40.7783,-77.7734,16827
Smethport,Pennsylvania,McKean,41.8071,-78.4435,16749
Elysburg,Pennsylvania,Northumberland,40.868,-76.5492,17824
Knoxville,Pennsylvania,Tioga,41.9605,-77.4379,16928
Monongahela,Pennsylvania,Washington,40.1956,-79.9221,15063
Polk,Pennsylvania,Venango,41.3691,-79.9311,16342
Howard,Pennsylvania,Centre,41.0127,-77.6575,16841
Bird-in-Hand,Pennsylvania,Lancaster,40.0372,-76.1862,17505
Penryn,Pennsylvania,Lancaster,40.2016,-76.3674,17545 17521 17564
Arnold,Pennsylvania,Westmoreland,40.5789,-79.7653,15068
North Irwin,Pennsylvania,Westmoreland,40.3389,-79.7115,15642
Elgin,Pennsylvania,Erie,41.907,-79.7465,16407 16413
Centerville,Pennsylvania,Washington,40.03,-79.9632,15429 15358 15417 15333
Oakwood,Pennsylvania,Lawrence,41.0112,-80.3793,16101
Sewickley,Pennsylvania,Allegheny,40.54,-80.1793,15143
Sierra View,Pennsylvania,Monroe,41.0007,-75.4476,18330 18610
Ramblewood,Pennsylvania,Centre,40.7238,-77.9432,16865
Rehrersburg,Pennsylvania,Berks,40.4575,-76.2462,19550
South Williamsport,Pennsylvania,Lycoming,41.2294,-77.0009,17702
West Milton,Pennsylvania,Union,41.0183,-76.8767,17886
Baldwin,Pennsylvania,Allegheny,40.3691,-79.9668,15236 15227
Petrolia,Pennsylvania,Butler,41.0216,-79.7168,16050
Dalmatia,Pennsylvania,Northumberland,40.65,-76.9026,17017
Washingtonville,Pennsylvania,Montour,41.0523,-76.675,17884
South Pottstown,Pennsylvania,Chester,40.2367,-75.6599,19465
Braddock,Pennsylvania,Allegheny,40.4018,-79.8688,15104
Grove City,Pennsylvania,Mercer,41.1572,-80.0893,16127
Dunbar,Pennsylvania,Fayette,39.9787,-79.6147,15431
Dudley,Pennsylvania,Huntingdon,40.2053,-78.1783,16634
Woodland Heights,Pennsylvania,Venango,41.4108,-79.7047,16301 16346
Sinking Spring,Pennsylvania,Berks,40.3241,-76.0236,19608
Grantley,Pennsylvania,York,39.9406,-76.7287,17403
Stormstown,Pennsylvania,Centre,40.789,-78.0191,16870
Lorain,Pennsylvania,Cambria,40.2962,-78.896,15902
Grindstone,Pennsylvania,Fayette,40.0221,-79.8228,15442
Mount Oliver,Pennsylvania,Allegheny,40.4113,-79.9856,15210
Corsica,Pennsylvania,Jefferson,41.1817,-79.2027,15829
West Homestead,Pennsylvania,Allegheny,40.3977,-79.9185,15120
Aldan,Pennsylvania,Delaware,39.9224,-75.2881,19018
Richlandtown,Pennsylvania,Bucks,40.4726,-75.3212,18955
Tipton,Pennsylvania,Blair,40.6359,-78.3001,16686 16684
Rohrsburg,Pennsylvania,Columbia,41.1328,-76.4232,17859
Noxen,Pennsylvania,Wyoming,41.4225,-76.0599,18636
Village Shires,Pennsylvania,Bucks,40.2016,-74.9706,18966
Rouseville,Pennsylvania,Venango,41.4704,-79.6847,16344
Dorneyville,Pennsylvania,Lehigh,40.5755,-75.5188,18104 18103
Middleburg,Pennsylvania,Snyder,40.7892,-77.0445,17842
Carnegie,Pennsylvania,Allegheny,40.408,-80.0861,15106
Almedia,Pennsylvania,Columbia,41.0144,-76.385,17815
Jerome,Pennsylvania,Somerset,40.2136,-78.9809,15937 15935
Farmington,Pennsylvania,Fayette,39.81,-79.5623,15437
East Brady,Pennsylvania,Clarion,40.9836,-79.6131,16028
Edgeworth,Pennsylvania,Allegheny,40.5546,-80.1922,15143
Union Dale,Pennsylvania,Susquehanna,41.7154,-75.4819,18470
Blanchard,Pennsylvania,Centre,41.0663,-77.608,16841 16826
Hughestown,Pennsylvania,Luzerne,41.3291,-75.7698,18640
Beaver Meadows,Pennsylvania,Carbon,40.9299,-75.9131,18216
Eastvale,Pennsylvania,Beaver,40.766999999999996,-80.3148,15010
Greenville,Pennsylvania,Mercer,41.4052,-80.3837,16125
Oreland,Pennsylvania,Montgomery,40.1148,-75.1801,19038 19075
Red Hill,Pennsylvania,Montgomery,40.3771,-75.4839,18076
North Catasauqua,Pennsylvania,Northampton,40.664,-75.4741,18032
Rothsville,Pennsylvania,Lancaster,40.1532,-76.2473,17543
Orchard Hills,Pennsylvania,Armstrong,40.5849,-79.5416,15613
Hawley,Pennsylvania,Wayne,41.4765,-75.1779,18428
Clearfield,Pennsylvania,Clearfield,41.0216,-78.439,16830
Enon Valley,Pennsylvania,Lawrence,40.8559,-80.4564,16120
Selinsgrove,Pennsylvania,Snyder,40.8003,-76.8647,17870
Langhorne,Pennsylvania,Bucks,40.1777,-74.9212,19047 19048 19049
Port Matilda,Pennsylvania,Centre,40.8003,-78.0523,16870
