opeid,agemedian,cdr2014_log,cdr2015_log,cdr2016_log,cohort2014_log,cohort2015_log,cohort2016_log,density_log,educationcollegeorabove,familysize_log,female_sqrt,homeownership,homevalue_log,incomehouseholdmedian_log,incomehouseholdsixfigure_log,laborforceparticipation_sqrt,male_reciprocal,married,population_log,proglength,raceasian_log,raceblack_log,racemultiple_log,racenative_reciprocal,raceother_log,racepacific,racewhite,rentmedian_log,unemploymentrate_log,associates,bachelors,firstprofessional,gradprofessional,mastersordoctors,nondegree,nondegree1year,nondegree2years,nondegree3years,private,proprietary,public,hbcuCollege,hispanicCollege,nativeAmericanCollege,notReportedCollege
3523,0.19298245600000002,0.39880857399999997,0.373287456,0.425231649,0.651572124,0.6496373639999999,0.629553727,0.526583121,0.308189655,0.33944646100000003,0.45373912,0.397691501,0.400122663,0.303921379,0.588995884,0.560038986,0.500016922,0.425876011,0.46984893899999997,0.7,0.270500012,0.355028558,0.31771446,0.8304794520000001,0.11860643400000001,0.0,0.9068825909999999,0.33821703299999994,0.59911259,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3525,0.331384016,0.487807803,0.542008804,0.583725124,0.49505773200000003,0.500243986,0.457804438,0.517617184,0.192887931,0.47253191200000005,0.431907614,0.5341028329999999,0.373275624,0.290899127,0.603313654,0.571978278,0.526391751,0.47978436700000004,0.372431601,0.7,0.183362057,0.47879822200000005,0.35737090299999996,0.7093933459999999,0.220926433,0.0,0.8613360320000001,0.282141129,0.675319894,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3526,0.282651072,0.418520254,0.384595016,0.425231649,0.56206811,0.572208051,0.520548136,0.572493673,0.387931034,0.432264739,0.43927520700000006,0.517313746,0.44232106,0.47072299999999995,0.6986290540000001,0.33739571799999996,0.517454223,0.49595687299999996,0.7441841770000001,0.7,0.35489658399999996,0.7322609520000001,0.342192007,0.7652792409999999,0.330160622,0.003816794,0.6265182189999999,0.504723048,0.49211928899999996,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3527,0.434697856,0.53842725,0.540225427,0.614144469,0.5559803329999999,0.566327259,0.510800302,0.517617184,0.191810345,0.43567880700000006,0.38757493200000004,0.5131164739999999,0.353265144,0.314818146,0.526979513,0.6288578810000001,0.580832103,0.5323450129999999,0.40620175700000005,0.7,0.0,0.424034179,0.326119733,0.7093933459999999,0.21018642199999998,0.0,0.898785425,0.24604932100000002,0.5874857029999999,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3528,0.319688109,0.321032687,0.365407349,0.413058401,0.588174773,0.589397407,0.55529854,0.548914418,0.285560345,0.42540375700000005,0.39751992,0.5194123820000001,0.351504327,0.379154082,0.63220343,0.520359318,0.568534141,0.504043127,0.5067230110000001,0.7,0.203597248,0.830477925,0.28124038100000004,0.9075342470000001,0.11860643400000001,0.0,0.513157895,0.42180873799999996,0.5526300470000001,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3529,0.33918128700000005,0.42774203200000005,0.433678816,0.49645436200000004,0.654220674,0.66558244,0.642683191,0.559263465,0.282327586,0.469233575,0.414977124,0.502623295,0.389391484,0.391678075,0.638881406,0.48488724899999996,0.547058595,0.46361186,0.658087667,0.7,0.284598752,0.770345156,0.309042308,0.9075342470000001,0.161973219,0.003816794,0.605263158,0.40646602600000004,0.5690386470000001,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3530,0.253411306,0.373287456,0.377122584,0.413058401,0.720705892,0.822343123,0.820387133,0.60776889,0.311422414,0.379702159,0.433758284,0.426023085,0.338655476,0.34301108700000005,0.5701609879999999,0.452966873,0.524143375,0.419137466,0.69020986,0.7,0.263116599,0.635812767,0.378666085,0.660958904,0.25064923699999997,0.003816794,0.748987854,0.391888324,0.54577387,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3531,0.08966861599999999,0.503212801,0.523477939,0.5317793439999999,0.631749832,0.634870973,0.606877061,0.514113443,0.288793103,0.266135364,0.42631972799999995,0.423924449,0.336749741,0.24372718699999998,0.5789181729999999,0.586042258,0.533193681,0.343665768,0.333971338,0.7,0.061014905999999994,0.656045787,0.309042308,0.8304794520000001,0.21018642199999998,0.007633588,0.76417004,0.363987839,0.668824605,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3535,0.282651072,0.087855801,0.114976033,0.21745989100000002,0.6079758279999999,0.61808918,0.586680646,0.572493673,0.387931034,0.432264739,0.43927520700000006,0.517313746,0.44232106,0.47072299999999995,0.6986290540000001,0.33739571799999996,0.517454223,0.49595687299999996,0.7441841770000001,0.7,0.35489658399999996,0.7322609520000001,0.342192007,0.7652792409999999,0.330160622,0.003816794,0.6265182189999999,0.504723048,0.49211928899999996,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3536,0.274853801,0.380891011,0.39880857399999997,0.381961948,0.518014692,0.518451671,0.46495645799999996,0.52626305,0.113146552,0.411548426,0.41688341799999995,0.487932844,0.30998281,0.312723892,0.575456086,0.5766974229999999,0.5447231929999999,0.477088949,0.333394549,0.7,0.136694484,0.441954721,0.378666085,1.0,0.148329239,0.0,0.8866396759999999,0.227373883,0.59911259,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3537,0.226120858,0.38823676700000004,0.361357155,0.41718591899999996,0.584148612,0.586195508,0.554283179,0.548650169,0.211206897,0.445856153,0.500170528,0.5225603360000001,0.306358914,0.42407554799999997,0.650424,0.48353400799999996,0.44515013600000003,0.53638814,0.5461096910000001,0.7,0.263116599,0.52449852,0.39842046299999995,0.467221135,0.611904222,0.0,0.727732794,0.358462935,0.4606269,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3539,0.27290448300000003,0.583869299,0.45057145,0.507893988,0.479479786,0.473042749,0.41641387799999996,0.5435122579999999,0.14439655199999998,0.48887283200000003,0.45907401700000006,0.588667366,0.346021344,0.446876216,0.670732369,0.442898335,0.493623835,0.6185983829999999,0.41608489299999996,0.4,0.203597248,0.260168196,0.202660068,0.8304794520000001,0.293523627,0.0,0.92611336,0.443134704,0.516442983,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3540,0.274853801,0.6047870470000001,0.598036374,0.621176873,0.604935263,0.605444684,0.5636435120000001,0.611994672,0.21767241399999998,0.462606251,0.45373912,0.592864638,0.335313755,0.45985423700000005,0.686181756,0.392821204,0.500016922,0.6199460920000001,0.597785283,0.4,0.37428764299999995,0.436143431,0.41684203799999997,0.660958904,0.323246432,0.003816794,0.8259109309999999,0.418788225,0.440812187,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3541,0.261208577,0.5310814939999999,0.505326759,0.577560458,0.627587782,0.633530994,0.603011179,0.592826125,0.23168103399999998,0.482366371,0.45907401700000006,0.571878279,0.325214589,0.431031806,0.646641873,0.448673282,0.493623835,0.561994609,0.533664704,0.7,0.19369967,0.390443133,0.31771446,0.7093933459999999,0.545919253,0.0,0.8329959509999999,0.382015969,0.43562025200000004,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3543,0.269005848,0.207039327,0.436587303,0.451420145,0.477311109,0.474586484,0.436663635,0.527538099,0.182112069,0.482366371,0.450156018,0.498426023,0.308455772,0.41502192200000004,0.6153181679999999,0.451539206,0.504322649,0.553908356,0.498768375,0.7,0.270500012,0.52449852,0.450330843,0.491438356,0.31613745,0.0,0.79757085,0.38815691,0.54577387,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3544,0.255360624,0.223096973,0.230700527,0.367277287,0.333037812,0.332003241,0.274665358,0.659860831,0.501077586,0.47909824799999995,0.48166850299999997,0.426023085,0.537281279,0.534365549,0.775639525,0.286582809,0.46679645299999994,0.49595687299999996,0.781378786,0.7,0.483590741,0.468891495,0.385410869,0.660958904,0.515106373,0.003816794,0.746963563,0.6245378979999999,0.450903055,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3545,0.175438596,0.310952774,0.33988623100000004,0.362173299,0.667691873,0.672961537,0.64676718,0.58280655,0.21875,0.492111289,0.448356373,0.424973767,0.308242118,0.339931415,0.597062384,0.500899351,0.506488774,0.45417789799999997,0.589869026,0.7,0.270500012,0.6755425420000001,0.34988687700000004,0.660958904,0.452154385,0.003816794,0.680161943,0.399700692,0.524082825,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3546,0.19688109199999998,0.633387919,0.628677319,0.617686718,0.51189231,0.524761325,0.46637128899999997,0.619437617,0.073275862,0.5271022329999999,0.45373912,0.47534102799999994,0.18736995,0.34525381,0.545656414,0.48217777,0.500016922,0.540431267,0.38325290799999995,0.4,0.09429415,0.279128886,0.326119733,0.547945205,0.39053075299999995,0.0,0.900809717,0.23230241699999998,0.527822414,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3549,0.288499025,0.57642255,0.5489990570000001,0.589733706,0.681910857,0.6935148259999999,0.6745160729999999,0.564459967,0.20043103399999998,0.560985361,0.414977124,0.6159496329999999,0.386830385,0.409698644,0.645366905,0.547889075,0.547058595,0.45417789799999997,0.376409486,0.4,0.349785213,0.669572019,0.334274065,0.467221135,0.174917193,0.0,0.711538462,0.310044551,0.5004754770000001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3554,0.251461988,0.476092568,0.519573706,0.487497589,0.485667015,0.491947278,0.425470985,0.475709183,0.160560345,0.58200193,0.450156018,0.6621196220000001,0.166795847,0.386832432,0.6017670420000001,0.579045197,0.504322649,0.428571429,0.17705258,0.4,0.136694484,0.43906844700000003,0.465651672,0.8304794520000001,0.10231999900000001,0.0,0.873481781,0.138618307,0.575330143,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3556,0.25925925899999996,0.207039327,0.33988623100000004,0.290434097,0.40176629700000005,0.411661519,0.351334317,0.6835037829999999,0.314655172,0.539547832,0.47307584700000005,0.405036726,0.38098709399999997,0.44767010100000004,0.7160971420000001,0.386420617,0.476949914,0.513477089,0.8877264420000001,0.4,0.474702093,0.69162132,0.300085773,0.7652792409999999,0.593374642,0.003816794,0.579959514,0.484404345,0.542278705,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3557,0.255360624,0.408888488,0.46370753600000003,0.546464005,0.572967416,0.583121604,0.548643884,0.659860831,0.501077586,0.47909824799999995,0.48166850299999997,0.426023085,0.537281279,0.534365549,0.775639525,0.286582809,0.46679645299999994,0.49595687299999996,0.781378786,0.7,0.483590741,0.468891495,0.385410869,0.660958904,0.515106373,0.003816794,0.746963563,0.6245378979999999,0.450903055,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3558,0.28070175399999997,0.562337364,0.6151688679999999,0.651999646,0.634552893,0.638372972,0.601385776,0.514113443,0.137931034,0.386861446,0.424444944,0.517313746,0.28332196600000004,0.40905824,0.587347296,0.38963078799999995,0.535480124,0.59703504,0.372349425,0.4,0.22221181899999998,0.404506752,0.45553385399999996,0.518204758,0.187229497,0.011450382,0.862348178,0.376260053,0.549223934,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3560,0.251461988,0.415357,0.433678816,0.5317793439999999,0.607168046,0.614139725,0.5807586370000001,0.6933214659999999,0.313577586,0.533343122,0.46436231899999997,0.386149003,0.39314322399999996,0.43277231,0.6966017320000001,0.376667795,0.48730808299999995,0.491913747,0.892270302,0.7,0.344558971,0.7040260770000001,0.34988687700000004,0.7652792409999999,0.545919253,0.0,0.613360324,0.5015845529999999,0.516442983,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3561,0.243664717,0.664782842,0.637998286,0.710966062,0.5381491629999999,0.52904185,0.48287413,0.552807965,0.172413793,0.573045313,0.37539081799999996,0.5844700939999999,0.305780013,0.46270309200000004,0.633554973,0.322936293,0.5959512020000001,0.49326145600000004,0.451259255,0.4,0.07824930599999999,0.925168067,0.36465533,0.660958904,0.301288922,0.003816794,0.24291498,0.512630461,0.5784212329999999,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3562,0.251461988,0.24515115199999998,0.325902085,0.297313602,0.41137336399999996,0.416666834,0.34894856,0.6933214659999999,0.313577586,0.533343122,0.46436231899999997,0.386149003,0.39314322399999996,0.43277231,0.6966017320000001,0.376667795,0.48730808299999995,0.491913747,0.892270302,0.7,0.344558971,0.7040260770000001,0.34988687700000004,0.7652792409999999,0.545919253,0.0,0.613360324,0.5015845529999999,0.516442983,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3563,0.298245614,0.6007619329999999,0.5733706820000001,0.573359883,0.601159023,0.5860321820000001,0.5281747689999999,0.616221063,0.20474137899999997,0.47909824799999995,0.45907401700000006,0.5445960129999999,0.336158932,0.475636451,0.711379333,0.442898335,0.493623835,0.576819407,0.6424945879999999,0.4,0.263116599,0.355028558,0.271306565,0.660958904,0.37955719,0.003816794,0.87854251,0.437395973,0.504557637,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3564,0.307992203,0.519573706,0.545532118,0.536775872,0.512073611,0.516611948,0.46303664200000005,0.504478412,0.16163793099999998,0.5176721329999999,0.42631972799999995,0.6023084989999999,0.251186052,0.378352132,0.575456086,0.541731568,0.533193681,0.57277628,0.398363267,0.7,0.21309072899999998,0.7897818059999999,0.239134147,0.9075342470000001,0.373886117,0.0,0.565789474,0.229493762,0.516442983,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3565,0.101364522,0.458548267,0.509493793,0.560292749,0.673678271,0.677563845,0.660792563,0.54378839,0.326508621,0.42540375700000005,0.414977124,0.345225603,0.220814843,0.17872359,0.555399549,0.586042258,0.547058595,0.32884097,0.317913825,0.7,0.480665445,0.698795975,0.385410869,0.20890411,0.368084662,0.0,0.590080972,0.223099149,0.685806582,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3568,0.30214425,0.665788315,0.636854858,0.621176873,0.43807079600000004,0.426409693,0.365870641,0.576520685,0.13038793099999998,0.533343122,0.448356373,0.7156348370000001,0.212550961,0.40989130100000004,0.65414361,0.498259061,0.506488774,0.5889487870000001,0.35355191399999997,0.4,0.123401839,0.307468823,0.385410869,0.40667808200000005,0.460428968,0.019083969,0.858299595,0.254731157,0.524082825,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3570,0.40545809,0.656566538,0.680335997,0.749239235,0.589618014,0.58971102,0.53363354,0.514468591,0.160560345,0.408056385,0.435603068,0.610703043,0.250213629,0.38587481700000004,0.582327803,0.530503154,0.521904367,0.576819407,0.40878876399999997,0.4,0.183362057,0.48120609700000005,0.378666085,0.346135029,0.187229497,0.0,0.846153846,0.320780078,0.648334699,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3571,0.226120858,0.430730756,0.478486836,0.42915448700000003,0.538545788,0.535081379,0.500265286,0.548650169,0.211206897,0.445856153,0.500170528,0.5225603360000001,0.306358914,0.42407554799999997,0.650424,0.48353400799999996,0.44515013600000003,0.53638814,0.5461096910000001,0.7,0.263116599,0.52449852,0.39842046299999995,0.467221135,0.611904222,0.0,0.727732794,0.358462935,0.4606269,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3572,0.269005848,0.642512596,0.651268497,0.743101144,0.596613826,0.601929988,0.561431487,0.493551969,0.21551724100000003,0.530227226,0.448356373,0.5267576079999999,0.26970477600000003,0.38076912399999996,0.66020951,0.5684179570000001,0.506488774,0.6361185979999999,0.347217534,0.4,0.304263248,0.616101216,0.160553834,0.660958904,0.323246432,0.0,0.772267206,0.323556656,0.607512535,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3573,0.278752437,0.5115476379999999,0.458548267,0.551163689,0.5850602429999999,0.57770581,0.525825233,0.503313686,0.14439655199999998,0.508158208,0.478245624,0.5309548789999999,0.191963358,0.33731974600000003,0.6108911810000001,0.524181723,0.47083366200000004,0.498652291,0.313337899,0.4,0.136694484,0.6322501189999999,0.342192007,0.44520547899999996,0.31613745,0.0,0.7550607290000001,0.227373883,0.61025488,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3575,0.298245614,0.532941411,0.5524113970000001,0.555772112,0.490023971,0.49979122299999995,0.45494429200000003,0.561179989,0.167025862,0.442474445,0.45373912,0.600209864,0.261237772,0.360783985,0.587347296,0.5503364470000001,0.500016922,0.628032345,0.400382907,0.7,0.183362057,0.417717491,0.2609978,0.8304794520000001,0.293523627,0.0,0.8896761129999999,0.273427233,0.487841177,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3576,0.25925925899999996,0.380891011,0.45592182200000003,0.38666163200000003,0.55414057,0.568568258,0.5404201439999999,0.6835037829999999,0.314655172,0.539547832,0.47307584700000005,0.405036726,0.38098709399999997,0.44767010100000004,0.7160971420000001,0.386420617,0.476949914,0.513477089,0.8877264420000001,0.7,0.474702093,0.69162132,0.300085773,0.7652792409999999,0.593374642,0.003816794,0.579959514,0.484404345,0.542278705,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3577,0.255360624,0.585328423,0.651268497,0.68062784,0.499384575,0.50046946,0.469818863,0.659860831,0.501077586,0.47909824799999995,0.48166850299999997,0.426023085,0.537281279,0.534365549,0.775639525,0.286582809,0.46679645299999994,0.49595687299999996,0.781378786,0.7,0.483590741,0.468891495,0.385410869,0.660958904,0.515106373,0.003816794,0.746963563,0.6245378979999999,0.450903055,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3578,0.265107212,0.442289713,0.433678816,0.458400834,0.643981812,0.6505940929999999,0.629174711,0.665824607,0.25,0.599693398,0.45730095600000004,0.5225603360000001,0.34420022200000006,0.44981467399999997,0.67858962,0.44144546,0.495746201,0.517520216,0.799131965,0.7,0.304263248,0.453132066,0.35737090299999996,0.581184529,0.515106373,0.003816794,0.7985829959999999,0.443134704,0.535148249,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3580,0.28070175399999997,0.637998286,0.639135711,0.7037372909999999,0.6048160770000001,0.607877543,0.559342882,0.50639415,0.15625,0.492111289,0.46960522600000004,0.618048269,0.30995032899999997,0.500134806,0.647909659,0.49958059299999996,0.481068273,0.586253369,0.382801083,0.4,0.36958934200000004,0.563900855,0.40470004600000004,0.7652792409999999,0.25064923699999997,0.0,0.781376518,0.359473317,0.487841177,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3581,0.286549708,0.445085611,0.46114325700000003,0.465182046,0.6947097170000001,0.7123341679999999,0.688650779,0.576103276,0.224137931,0.452587681,0.448356373,0.541448059,0.291871566,0.41792367700000005,0.667279136,0.49427765,0.506488774,0.504043127,0.569044549,0.7,0.33374037,0.848955978,0.239134147,0.7652792409999999,0.259826691,0.0,0.44534413,0.36795723,0.504557637,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3582,0.175438596,0.58964775,0.45592182200000003,0.516125783,0.438509062,0.396908424,0.290810471,0.640009203,0.167025862,0.7418819729999999,0.448356373,0.606505771,0.324584191,0.38669226,0.6440846729999999,0.519080172,0.506488774,0.578167116,0.618451216,0.4,0.109303098,0.07332082,0.11075273,0.8304794520000001,0.36214669,0.0,0.950404858,0.42904807899999997,0.496330025,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3583,0.255360624,0.515597832,0.580921239,0.47818948200000005,0.507609864,0.50507044,0.448952023,0.6185691329999999,0.12715517199999998,0.567032323,0.48166850299999997,0.549842602,0.295806358,0.464322251,0.692491457,0.452966873,0.46679645299999994,0.591644205,0.510393874,0.4,0.270500012,0.614807976,0.334274065,0.660958904,0.59095977,0.003816794,0.6912955470000001,0.410911753,0.628701936,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3584,0.29239766100000003,0.402220914,0.447845891,0.510669766,0.585135765,0.5832906529999999,0.54275353,0.577557722,0.19935344800000002,0.47253191200000005,0.450156018,0.51521511,0.35767829700000003,0.421099241,0.656589626,0.479456221,0.504322649,0.5336927220000001,0.533935536,0.7,0.19369967,0.692531177,0.326119733,0.7652792409999999,0.241125384,0.003816794,0.711538462,0.3848623,0.508578408,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3586,0.19103313800000002,0.40558034600000004,0.408888488,0.502243095,0.549065379,0.552567724,0.509173329,0.613217916,0.293103448,0.44922720899999996,0.455522673,0.497376705,0.336525213,0.433067529,0.669587169,0.423713055,0.497877213,0.506738544,0.619217175,0.7,0.291340036,0.48120609700000005,0.37175053,0.491438356,0.498163625,0.003816794,0.7894736840000001,0.43615515200000005,0.47000948600000003,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3588,0.165692008,0.47122317,0.445085611,0.5292410710000001,0.5777201270000001,0.5847140670000001,0.550785992,0.5415608129999999,0.24892241399999998,0.593828674,0.48676812799999997,0.506820567,0.34960210700000005,0.46959341299999996,0.684038585,0.462864099,0.460800125,0.483827493,0.398616219,0.7,0.203597248,0.510303984,0.378666085,0.618578767,0.42084943,0.003816794,0.8087044529999999,0.392815611,0.61025488,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3590,0.175438596,0.64362663,0.626283051,0.676547632,0.665817543,0.664103819,0.6240602670000001,0.58280655,0.21875,0.492111289,0.448356373,0.424973767,0.308242118,0.339931415,0.597062384,0.500899351,0.506488774,0.45417789799999997,0.589869026,0.4,0.270500012,0.6755425420000001,0.34988687700000004,0.660958904,0.452154385,0.003816794,0.680161943,0.399700692,0.524082825,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3591,0.226120858,0.554097624,0.545532118,0.651999646,0.508936625,0.508415035,0.459076582,0.548650169,0.211206897,0.445856153,0.500170528,0.5225603360000001,0.306358914,0.42407554799999997,0.650424,0.48353400799999996,0.44515013600000003,0.53638814,0.5461096910000001,0.7,0.263116599,0.52449852,0.39842046299999995,0.467221135,0.611904222,0.0,0.727732794,0.358462935,0.4606269,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3592,0.257309942,0.447845891,0.433678816,0.493506171,0.610854085,0.610119443,0.582979985,0.576728831,0.22737069,0.401037937,0.516542627,0.546694648,0.27910662399999997,0.410445546,0.640193545,0.479456221,0.42625581799999995,0.510781671,0.5334223779999999,0.7,0.29789139800000003,0.565533151,0.42846719,0.518204758,0.447913072,0.0,0.751012146,0.37383638799999996,0.47907395700000005,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3594,0.185185185,0.442289713,0.45326315,0.50508536,0.756013541,0.765073711,0.751364268,0.573780441,0.38362069,0.469233575,0.43927520700000006,0.452256034,0.42522161799999997,0.466221183,0.7075325509999999,0.40383719,0.517454223,0.466307278,0.664980581,0.7,0.38340873299999995,0.514454785,0.391993111,0.660958904,0.349834386,0.003816794,0.79048583,0.549922339,0.535148249,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3595,0.265107212,0.58964775,0.6812719770000001,0.700038624,0.17361128899999997,0.18553357899999998,0.12346786400000001,0.665824607,0.25,0.599693398,0.45730095600000004,0.5225603360000001,0.34420022200000006,0.44981467399999997,0.67858962,0.44144546,0.495746201,0.517520216,0.799131965,0.7,0.304263248,0.453132066,0.35737090299999996,0.581184529,0.515106373,0.003816794,0.7985829959999999,0.443134704,0.535148249,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3596,0.214424951,0.5639483679999999,0.635705364,0.691177413,0.460648732,0.455053059,0.39064685600000004,0.6438151529999999,0.17025862100000003,0.564013113,0.47307584700000005,0.592864638,0.36055395100000004,0.5225297010000001,0.755406791,0.35141997399999997,0.476949914,0.567385445,0.5683618770000001,0.5,0.22221181899999998,0.39758837799999996,0.41684203799999997,0.660958904,0.570760819,0.0,0.8016194329999999,0.39095882,0.527822414,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3598,0.265107212,0.46370753600000003,0.478486836,0.566916239,0.5759694120000001,0.595750409,0.566623718,0.665824607,0.25,0.599693398,0.45730095600000004,0.5225603360000001,0.34420022200000006,0.44981467399999997,0.67858962,0.44144546,0.495746201,0.517520216,0.799131965,0.7,0.304263248,0.453132066,0.35737090299999996,0.581184529,0.515106373,0.003816794,0.7985829959999999,0.443134704,0.535148249,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3599,0.153996101,0.38823676700000004,0.447845891,0.5317793439999999,0.6858206179999999,0.696748233,0.699655189,0.615029065,0.28987069,0.645489023,0.42818839399999997,0.532004197,0.300137914,0.41618861799999995,0.669587169,0.414629917,0.5309168439999999,0.579514825,0.524708031,0.7,0.277656207,0.181499611,0.215367003,0.7093933459999999,0.521577296,0.0,0.8775303640000001,0.41135354399999996,0.524082825,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3601,0.380116959,0.494544482,0.39880857399999997,0.461815659,0.520833867,0.464526082,0.370474959,0.49184254899999996,0.132543103,0.421956703,0.39554552200000004,0.492130115,0.224999435,0.307530081,0.537546302,0.539252675,0.570972299,0.518867925,0.414352265,0.4,0.21309072899999998,0.674558746,0.470573423,0.7093933459999999,0.19896892300000002,0.015267176,0.7034412959999999,0.229493762,0.549223934,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3602,0.251461988,0.704288107,0.664782842,0.8375950959999999,0.408917617,0.398429906,0.37608478,0.6933214659999999,0.313577586,0.533343122,0.46436231899999997,0.386149003,0.39314322399999996,0.43277231,0.6966017320000001,0.376667795,0.48730808299999995,0.491913747,0.892270302,0.5,0.344558971,0.7040260770000001,0.34988687700000004,0.7652792409999999,0.545919253,0.0,0.613360324,0.5015845529999999,0.516442983,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3604,0.25925925899999996,0.087855801,0.039505265,0.11154422300000001,0.521483593,0.522363275,0.47336343,0.6835037829999999,0.314655172,0.539547832,0.47307584700000005,0.405036726,0.38098709399999997,0.44767010100000004,0.7160971420000001,0.386420617,0.476949914,0.513477089,0.8877264420000001,0.7,0.474702093,0.69162132,0.300085773,0.7652792409999999,0.593374642,0.003816794,0.579959514,0.484404345,0.542278705,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3608,0.265107212,0.560714292,0.5347854999999999,0.6068973010000001,0.5529281620000001,0.543468348,0.492768176,0.665824607,0.25,0.599693398,0.45730095600000004,0.5225603360000001,0.34420022200000006,0.44981467399999997,0.67858962,0.44144546,0.495746201,0.517520216,0.799131965,0.4,0.304263248,0.453132066,0.35737090299999996,0.581184529,0.515106373,0.003816794,0.7985829959999999,0.443134704,0.535148249,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3609,0.228070175,0.501078014,0.501078014,0.458400834,0.630794168,0.630012153,0.582222239,0.679866932,0.128232759,0.611327311,0.478245624,0.50996852,0.308982546,0.45319644200000003,0.6730054320000001,0.426707765,0.47083366200000004,0.582210243,0.5717180239999999,0.4,0.247606987,0.279128886,0.290825569,0.467221135,0.518362575,0.003816794,0.854251012,0.41922116600000003,0.633746921,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3610,0.5282651070000001,0.48085493700000004,0.447845891,0.536775872,0.49810990299999997,0.5147312470000001,0.468683512,0.541279352,0.261853448,0.30534522199999997,0.41114498200000005,0.581322141,0.405101579,0.409120018,0.618221837,0.598695437,0.551759404,0.5700808629999999,0.427591832,0.7,0.183362057,0.290910699,0.342192007,0.7652792409999999,0.39053075299999995,0.003816794,0.8937246959999999,0.30369108300000003,0.47458013200000004,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
